Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\ObservationWells"
 
Branch,OW100,OW157,OW159,OW167,OW169,OW181,OW188,OW209,OW22,OW233,OW234,OW235,OW236,OW237,OW238,OW239,OW240,OW241,OW242,OW243,OW244,OW249,OW29,OW35,OW36,OW43,OW48,OW51,OW83,OW87,OW97
"May 1991",683.203,698.192,676.536,706.542,695.86,708.612,709.768,702.13,653.142,664.949,663.72,669.324,673.982,673.997,675.413,673.982,671.648,671.648,673.51,668.732,673.83,726.879,612.656,675.115,689.739,690.469,714.45,727.253,698.757,699.409,699.082
"Jun 1991",683.175,698.173,676.482,706.505,695.807,708.568,709.829,702.091,653.102,665.064,663.866,669.298,673.931,673.961,675.368,673.931,671.574,671.574,673.439,668.677,673.8,726.842,612.68,675.103,689.753,690.472,714.451,727.26,698.75,699.398,699.095
"Jul 1991",683.152,698.156,676.433,706.472,695.76,708.533,709.796,702.063,653.067,664.981,663.005,669.276,673.885,673.929,675.329,673.885,671.507,671.507,673.375,668.627,673.772,726.813,612.718,675.095,689.324,690.481,714.458,727.272,698.745,699.393,699.113
"Aug 1991",683.127,698.138,676.382,706.437,695.711,708.492,709.698,702.031,653.029,664.83,662.419,669.253,673.838,673.896,675.288,673.838,671.438,671.438,673.308,668.576,673.744,726.781,612.713,675.086,689.24,690.481,714.463,727.281,698.731,699.386,699.107
"Sep 1991",683.101,698.119,676.33,706.401,695.661,708.446,709.563,701.991,652.989,664.661,661.988,669.229,673.79,673.862,675.246,673.79,671.369,671.369,673.24,668.523,673.715,726.745,612.703,675.074,689.22,690.469,714.463,727.289,698.707,699.378,699.083
"Oct 1991",683.074,698.101,676.28,706.366,695.613,708.396,709.417,701.947,652.95,664.494,661.628,669.205,673.743,673.828,675.205,673.743,671.302,671.302,673.175,668.473,673.687,726.708,612.693,675.062,689.211,690.447,714.463,727.297,698.677,699.368,699.056
"Nov 1991",683.046,698.082,676.226,706.329,695.564,708.342,709.365,701.896,652.91,664.507,662.423,669.179,673.692,673.793,675.154,673.692,671.221,671.221,673.096,668.408,673.657,726.668,612.683,675.048,689.491,690.423,714.46,727.303,698.644,699.357,699.031
"Dec 1991",683.019,698.063,676.174,706.293,695.516,708.29,709.371,701.848,652.872,664.6,662.954,669.153,673.643,673.758,675.107,673.643,671.144,671.144,673.022,668.348,673.628,726.631,612.677,675.035,689.675,690.403,714.459,727.31,698.616,699.347,699.017
"Jan 1992",682.992,698.044,676.12,706.255,695.468,708.237,709.408,701.799,652.833,664.728,663.348,669.126,673.591,673.722,675.06,673.591,671.067,671.067,672.947,668.286,673.598,726.592,612.671,675.021,689.811,690.388,714.457,727.316,698.591,699.336,699.008
"Feb 1992",682.965,698.025,676.066,706.217,695.419,708.188,709.461,701.754,652.794,664.865,663.638,669.099,673.539,673.686,675.014,673.539,670.991,670.991,672.874,668.226,673.568,726.554,612.667,675.007,689.909,690.379,714.455,727.322,698.572,699.325,699.004
"Mar 1992",682.941,698.008,676.016,706.182,695.375,708.145,709.518,701.717,652.759,664.988,663.842,669.074,673.492,673.652,674.971,673.492,670.92,670.92,672.808,668.171,673.539,726.52,612.668,674.995,689.967,690.376,714.453,727.328,698.559,699.316,699.006
"Apr 1992",682.917,697.99,675.962,706.144,695.328,708.102,709.58,701.684,652.722,665.114,664.051,669.049,673.441,673.616,674.927,673.441,670.846,670.846,672.738,668.112,673.509,726.486,612.67,674.981,690.031,690.379,714.453,727.335,698.552,699.308,699.013
"May 1992",682.894,697.972,675.911,706.108,695.283,708.064,709.64,701.656,652.686,665.244,664.404,669.025,673.392,673.582,674.884,673.392,670.776,670.776,672.671,668.056,673.48,726.453,612.669,674.968,690.074,690.383,714.453,727.341,698.548,699.3,699.02
"Jun 1992",682.871,697.953,675.858,706.07,695.236,708.025,709.696,701.632,652.649,665.361,664.526,669.002,673.342,673.546,674.84,673.342,670.703,670.703,672.603,667.999,673.45,726.42,612.663,674.953,690.12,690.387,714.451,727.347,698.549,699.292,699.025
"Jul 1992",682.851,697.936,675.809,706.035,695.193,707.99,709.697,701.613,652.614,665.318,663.694,668.98,673.296,673.513,674.799,673.296,670.635,670.635,672.538,667.946,673.421,726.391,612.673,674.94,689.516,690.39,714.452,727.354,698.55,699.286,699.034
"Aug 1992",682.833,697.918,675.759,705.999,695.15,707.957,709.667,701.598,652.58,665.247,663.469,668.959,673.248,673.479,674.758,673.248,670.565,670.565,672.472,667.891,673.392,726.364,612.691,674.928,689.361,690.395,714.456,727.363,698.551,699.282,699.047
"Sep 1992",682.815,697.901,675.709,705.963,695.107,707.924,709.617,701.583,652.546,665.171,663.305,668.938,673.201,673.446,674.717,673.201,670.496,670.496,672.406,667.837,673.362,726.337,612.696,674.916,689.316,690.396,714.46,727.373,698.55,699.278,699.052
"Oct 1992",682.798,697.884,675.66,705.928,695.066,707.888,709.556,701.565,652.514,665.098,663.165,668.917,673.156,673.413,674.677,673.156,670.43,670.43,672.342,667.785,673.334,726.309,612.692,674.904,689.297,690.392,714.462,727.381,698.544,699.275,699.048
"Nov 1992",682.78,697.866,675.608,705.891,695.023,707.848,709.541,701.543,652.48,665.128,663.607,668.894,673.105,673.378,674.622,673.105,670.343,670.343,672.258,667.714,673.304,726.276,612.678,674.89,689.552,690.385,714.462,727.388,698.537,699.27,699.038
"Dec 1992",682.762,697.849,675.556,705.857,694.982,707.809,709.553,701.521,652.446,665.2,663.904,668.872,673.055,673.345,674.573,673.055,670.262,670.262,672.181,667.647,673.275,726.244,612.671,674.876,689.726,690.38,714.461,727.394,698.531,699.265,699.034
"Jan 1993",682.744,697.831,675.503,705.822,694.94,707.769,709.581,701.5,652.412,665.311,664.337,668.848,673.004,673.309,674.525,673.004,670.181,670.181,672.103,667.581,673.245,726.211,612.664,674.861,689.863,690.376,714.46,727.401,698.528,699.259,699.033
"Feb 1993",682.726,697.813,675.449,705.788,694.898,707.73,709.615,701.48,652.378,665.427,664.613,668.825,672.952,673.274,674.478,672.952,670.101,670.101,672.028,667.517,673.214,726.178,612.658,674.846,689.967,690.372,714.459,727.407,698.527,699.254,699.036
"Mar 1993",682.711,697.797,675.401,705.758,694.86,707.696,709.648,701.464,652.347,665.517,664.684,668.804,672.905,673.242,674.437,672.905,670.029,670.029,671.961,667.46,673.187,726.148,612.656,674.832,690.025,690.369,714.458,727.412,698.53,699.249,699.041
"Apr 1993",682.696,697.78,675.349,705.724,694.82,707.66,709.685,701.45,652.314,665.604,664.764,668.782,672.854,673.206,674.392,672.854,669.952,669.952,671.888,667.398,673.156,726.117,612.657,674.817,690.102,690.366,714.457,727.418,698.535,699.245,699.051
"May 1993",682.683,697.764,675.299,705.692,694.781,707.63,709.722,701.442,652.284,665.677,664.815,668.761,672.806,673.173,674.35,672.806,669.879,669.879,671.819,667.341,673.127,726.09,612.668,674.803,690.164,690.366,714.459,727.426,698.545,699.243,699.069
"Jun 1993",682.671,697.747,675.247,705.66,694.743,707.6,709.759,701.437,652.255,665.743,664.869,668.741,672.757,673.139,674.307,672.757,669.804,669.804,671.749,667.282,673.097,726.065,612.677,674.79,690.232,690.366,714.462,727.434,698.559,699.242,699.088
"Jul 1993",682.663,697.733,675.199,705.63,694.707,707.574,709.751,701.437,652.23,665.656,663.902,668.722,672.711,673.107,674.268,672.711,669.734,669.734,671.683,667.227,673.069,726.045,612.702,674.779,689.59,690.369,714.469,727.444,698.574,699.244,699.11
"Aug 1993",682.657,697.718,675.152,705.601,694.672,707.549,709.718,701.44,652.206,665.567,663.793,668.703,672.666,673.077,674.229,672.666,669.665,669.665,671.617,667.173,673.041,726.027,612.729,674.769,689.408,690.373,714.478,727.456,698.588,699.249,699.134
"Sep 1993",682.651,697.703,675.106,705.572,694.639,707.522,709.667,701.439,652.18,665.486,663.703,668.685,672.622,673.047,674.191,672.622,669.597,669.597,671.554,667.12,673.013,726.008,612.726,674.759,689.35,690.373,714.486,727.467,698.597,699.254,699.145
"Oct 1993",682.644,697.688,675.061,705.544,694.606,707.493,709.609,701.435,652.154,665.414,663.614,668.666,672.579,673.018,674.154,672.579,669.531,669.531,671.491,667.069,672.986,725.987,612.722,674.748,689.327,690.369,714.492,727.477,698.6,699.258,699.146
"Nov 1993",682.636,697.672,675.011,705.513,694.571,707.459,709.581,701.426,652.126,665.422,663.935,668.646,672.531,672.985,674.103,672.531,669.446,669.446,671.411,666.999,672.957,725.962,612.707,674.735,689.505,690.363,714.496,727.486,698.601,699.26,699.144
"Dec 1993",682.629,697.657,674.963,705.483,694.537,707.426,709.572,701.415,652.099,665.484,664.385,668.625,672.484,672.953,674.057,672.484,669.367,669.367,671.336,666.934,672.929,725.936,612.698,674.723,689.605,690.358,714.498,727.495,698.602,699.262,699.144
"Jan 1994",682.621,697.641,674.912,705.452,694.502,707.391,709.574,701.403,652.071,665.56,664.597,668.603,672.434,672.92,674.011,672.434,669.286,669.286,671.259,666.868,672.9,725.909,612.692,674.709,689.671,690.352,714.5,727.503,698.603,699.263,699.147
"Feb 1994",682.613,697.625,674.861,705.42,694.467,707.356,709.581,701.392,652.043,665.625,664.663,668.58,672.384,672.886,673.967,672.384,669.206,669.206,671.184,666.803,672.87,725.882,612.685,674.695,689.711,690.346,714.502,727.511,698.605,699.264,699.152
"Mar 1994",682.606,697.611,674.815,705.392,694.436,707.325,709.589,701.382,652.018,665.672,664.67,668.56,672.339,672.856,673.927,672.339,669.135,669.135,671.117,666.746,672.844,725.857,612.682,674.683,689.715,690.341,714.503,727.518,698.608,699.265,699.159
"Apr 1994",682.599,697.595,674.764,705.36,694.402,707.291,709.599,701.373,651.991,665.721,664.732,668.538,672.289,672.822,673.884,672.289,669.057,669.057,671.044,666.683,672.814,725.83,612.682,674.669,689.738,690.335,714.505,727.526,698.613,699.266,699.17
"May 1994",682.593,697.58,674.715,705.33,694.37,707.26,709.61,701.366,651.965,665.761,664.756,668.517,672.242,672.79,673.843,672.242,668.983,668.983,670.974,666.624,672.786,725.806,612.687,674.656,689.748,690.331,714.508,727.534,698.619,699.268,699.187
"Jun 1994",682.587,697.564,674.664,705.299,694.336,707.227,709.618,701.359,651.938,665.798,664.792,668.495,672.194,672.757,673.8,672.194,668.906,668.906,670.902,666.562,672.757,725.78,612.681,674.642,689.76,690.325,714.509,727.541,698.627,699.269,699.202
"Jul 1994",682.581,697.549,674.617,705.27,694.305,707.195,709.545,701.351,651.914,665.621,663.492,668.475,672.148,672.726,673.76,672.148,668.834,668.834,670.833,666.504,672.729,725.755,612.684,674.628,689.338,690.314,714.511,727.549,698.63,699.271,699.206
"Aug 1994",682.575,697.535,674.567,705.239,694.273,707.16,709.421,701.34,651.889,665.421,663.095,668.453,672.101,672.694,673.719,672.101,668.759,668.759,670.762,666.444,672.701,725.729,612.687,674.614,689.247,690.298,714.513,727.557,698.628,699.272,699.2
"Sep 1994",682.57,697.52,674.517,705.207,694.24,707.122,709.273,701.323,651.865,665.227,662.784,668.43,672.052,672.661,673.677,672.052,668.683,668.683,670.69,666.383,672.671,725.704,612.691,674.601,689.225,690.275,714.515,727.566,698.617,699.273,699.188
"Oct 1994",682.564,697.506,674.468,705.177,694.209,707.081,709.118,701.3,651.842,665.047,662.506,668.406,672.006,672.628,673.636,672.006,668.609,668.609,670.62,666.324,672.643,725.679,612.687,674.588,689.215,690.247,714.517,727.573,698.598,699.273,699.168
"Nov 1994",682.556,697.49,674.415,705.145,694.176,707.035,709.04,701.268,651.816,665.027,663.141,668.38,671.955,672.594,673.582,671.955,668.517,668.517,670.533,666.246,672.614,725.651,612.679,674.573,689.438,690.216,714.516,727.58,698.573,699.271,699.145
"Dec 1994",682.548,697.475,674.365,705.114,694.145,706.99,709.011,701.235,651.792,665.076,663.551,668.354,671.905,672.562,673.534,671.905,668.43,668.43,670.451,666.173,672.585,725.623,612.673,674.559,689.577,690.191,714.516,727.587,698.55,699.269,699.131
"Jan 1995",682.54,697.46,674.312,705.082,694.112,706.943,709.009,701.199,651.766,665.155,663.846,668.326,671.853,672.528,673.486,671.853,668.342,668.342,670.368,666.1,672.555,725.595,612.667,674.544,689.672,690.17,714.514,727.593,698.529,699.266,699.12
"Feb 1995",682.531,697.445,674.259,705.051,694.08,706.898,709.023,701.164,651.74,665.25,664.152,668.297,671.801,672.493,673.439,671.801,668.255,668.255,670.286,666.027,672.525,725.566,612.661,674.529,689.733,690.155,714.512,727.599,698.51,699.262,699.113
"Mar 1995",682.524,697.431,674.211,705.022,694.051,706.859,709.042,701.135,651.717,665.343,664.454,668.272,671.754,672.462,673.398,671.754,668.177,668.177,670.214,665.961,672.498,725.54,612.66,674.515,689.754,690.145,714.511,727.605,698.497,699.258,699.111
"Apr 1995",682.515,697.415,674.158,704.991,694.02,706.818,709.067,701.105,651.692,665.435,664.574,668.244,671.702,672.427,673.352,671.702,668.092,668.092,670.134,665.89,672.468,725.512,612.658,674.499,689.789,690.138,714.509,727.61,698.487,699.254,699.111
"May 1995",682.509,697.402,674.108,704.961,693.99,706.783,709.095,701.082,651.671,665.508,664.625,668.217,671.653,672.395,673.31,671.653,668.01,668.01,670.058,665.822,672.439,725.49,612.677,674.486,689.81,690.137,714.511,727.618,698.484,699.252,699.123
"Jun 1995",682.508,697.39,674.057,704.931,693.961,706.755,709.13,701.068,651.655,665.573,664.679,668.191,671.603,672.362,673.267,671.603,667.928,667.928,669.981,665.753,672.41,725.474,612.719,674.476,689.839,690.144,714.519,727.629,698.488,699.255,699.151
"Jul 1995",682.509,697.379,674.01,704.904,693.934,706.732,709.1,701.06,651.642,665.453,663.597,668.167,671.557,672.332,673.228,671.557,667.85,667.85,669.909,665.689,672.382,725.463,612.748,674.469,689.389,690.153,714.531,727.642,698.493,699.261,699.177
"Aug 1995",682.508,697.366,673.961,704.877,693.907,706.703,709.024,701.047,651.624,665.309,663.285,668.143,671.51,672.301,673.188,671.51,667.771,667.771,669.836,665.622,672.353,725.448,612.746,674.459,689.282,690.154,714.539,727.653,698.491,699.266,699.18
"Sep 1995",682.505,697.352,673.913,704.849,693.879,706.669,708.921,701.026,651.604,665.166,663.044,668.117,671.463,672.269,673.147,671.463,667.691,667.691,669.762,665.555,672.325,725.427,612.724,674.447,689.252,690.145,714.541,727.661,698.48,699.267,699.164
"Oct 1995",682.5,697.339,673.865,704.821,693.852,706.631,708.81,701,651.584,665.032,662.831,668.092,671.417,672.238,673.107,671.417,667.613,667.613,669.69,665.49,672.297,725.405,612.713,674.434,689.239,690.129,714.542,727.669,698.464,699.267,699.145
"Nov 1995",682.495,697.325,673.814,704.792,693.823,706.593,708.758,700.971,651.564,665.022,663.329,668.065,671.366,672.204,673.056,671.366,667.519,667.519,669.602,665.409,672.267,725.384,612.716,674.422,689.436,690.115,714.545,727.677,698.447,699.268,699.135
"Dec 1995",682.491,697.313,673.764,704.764,693.796,706.557,708.744,700.944,651.547,665.066,663.652,668.037,671.317,672.172,673.009,671.317,667.43,667.43,669.52,665.331,672.239,725.365,612.714,674.411,689.553,690.106,714.549,727.686,698.433,699.268,699.134
"Jan 1996",682.487,697.299,673.712,704.735,693.767,706.518,708.75,700.915,651.528,665.133,663.886,668.009,671.265,672.138,672.962,671.265,667.338,667.338,669.435,665.252,672.209,725.343,612.706,674.399,689.629,690.1,714.551,727.694,698.419,699.268,699.129
"Feb 1996",682.481,697.286,673.66,704.706,693.738,706.48,708.766,700.886,651.508,665.212,664.147,667.98,671.212,672.104,672.916,671.212,667.247,667.247,669.352,665.173,672.179,725.321,612.699,674.386,689.674,690.096,714.552,727.701,698.408,699.267,699.126
"Mar 1996",682.476,697.273,673.611,704.679,693.711,706.446,708.785,700.86,651.489,665.292,664.38,667.953,671.164,672.071,672.873,671.164,667.162,667.162,669.274,665.1,672.151,725.3,612.695,674.374,689.69,690.094,714.552,727.708,698.4,699.266,699.127
"Apr 1996",682.47,697.259,673.558,704.649,693.682,706.41,708.807,700.834,651.468,665.366,664.474,667.924,671.111,672.036,672.828,671.111,667.071,667.071,669.191,665.021,672.121,725.276,612.686,674.36,689.712,690.091,714.551,727.714,698.394,699.263,699.126
"May 1996",682.464,697.245,673.508,704.621,693.655,706.376,708.828,700.812,651.448,665.425,664.512,667.897,671.061,672.003,672.785,671.061,666.984,666.984,669.112,664.947,672.092,725.254,612.687,674.347,689.72,690.09,714.551,727.72,698.391,699.261,699.129
"Jun 1996",682.46,697.232,673.458,704.594,693.629,706.346,708.852,700.795,651.428,665.479,664.56,667.87,671.011,671.971,672.743,671.011,666.897,666.897,669.033,664.872,672.063,725.235,612.707,674.335,689.735,690.092,714.554,727.728,698.392,699.261,699.144
"Jul 1996",682.458,697.219,673.411,704.569,693.604,706.319,708.799,700.781,651.411,665.335,663.421,667.845,670.965,671.94,672.703,670.965,666.814,666.814,668.958,664.8,672.035,725.219,612.717,674.325,689.334,690.093,714.559,727.737,698.391,699.263,699.156
"Aug 1996",682.453,697.206,673.361,704.542,693.578,706.286,708.692,700.761,651.391,665.156,662.989,667.818,670.915,671.907,672.661,670.915,666.726,666.726,668.879,664.725,672.006,725.199,612.705,674.312,689.244,690.084,714.56,727.744,698.383,699.262,699.145
"Sep 1996",682.447,697.191,673.31,704.515,693.551,706.247,708.555,700.733,651.37,664.975,662.658,667.79,670.865,671.874,672.618,670.865,666.638,666.638,668.799,664.648,671.977,725.175,612.689,674.297,689.22,690.064,714.558,727.75,698.367,699.259,699.122
"Oct 1996",682.44,697.178,673.261,704.488,693.525,706.208,708.413,700.703,651.351,664.803,662.37,667.763,670.816,671.841,672.576,670.816,666.552,666.552,668.722,664.574,671.949,725.154,612.693,674.284,689.211,690.041,714.558,727.756,698.345,699.255,699.103
"Nov 1996",682.434,697.165,673.209,704.46,693.498,706.167,708.344,700.668,651.332,664.78,662.966,667.733,670.762,671.806,672.518,670.762,666.442,666.442,668.622,664.476,671.919,725.132,612.692,674.271,689.413,690.019,714.558,727.763,698.321,699.252,699.09
"Dec 1996",682.428,697.152,673.157,704.432,693.471,706.126,708.32,700.632,651.314,664.823,663.351,667.703,670.709,671.772,672.466,670.709,666.338,666.338,668.529,664.384,671.89,725.111,612.688,674.259,689.533,690.001,714.558,727.769,698.299,699.249,699.08
"Jan 1997",682.42,697.139,673.103,704.404,693.444,706.084,708.322,700.595,651.295,664.894,663.631,667.671,670.653,671.736,672.415,670.653,666.232,666.232,668.434,664.289,671.859,725.088,612.681,674.245,689.612,689.986,714.557,727.775,698.279,699.244,699.071
"Feb 1997",682.412,697.125,673.049,704.376,693.416,706.043,708.338,700.558,651.275,664.973,663.831,667.639,670.597,671.7,672.365,670.597,666.127,666.127,668.34,664.195,671.829,725.065,612.675,674.231,689.661,689.977,714.556,727.78,698.261,699.239,699.065
"Mar 1997",682.405,697.113,673,704.35,693.392,706.007,708.358,700.527,651.258,665.04,663.956,667.609,670.546,671.668,672.321,670.546,666.032,666.032,668.256,664.112,671.801,725.044,612.674,674.218,689.673,689.972,714.555,727.785,698.249,699.235,699.063
"Apr 1997",682.398,697.099,672.945,704.322,693.364,705.969,708.384,700.495,651.238,665.122,664.198,667.577,670.489,671.631,672.273,670.489,665.927,665.927,668.164,664.019,671.771,725.021,612.67,674.204,689.699,689.969,714.553,727.79,698.238,699.23,699.062
"May 1997",682.392,697.087,672.894,704.296,693.339,705.937,708.412,700.471,651.221,665.196,664.332,667.547,670.436,671.597,672.228,670.436,665.827,665.827,668.077,663.93,671.742,725.002,612.686,674.192,689.712,689.971,714.554,727.796,698.233,699.227,699.072
"Jun 1997",682.388,697.074,672.842,704.27,693.314,705.908,708.444,700.452,651.205,665.261,664.398,667.517,670.382,671.562,672.182,670.382,665.725,665.725,667.989,663.84,671.712,724.986,612.7,674.18,689.73,689.977,714.558,727.804,698.233,699.226,699.088
"Jul 1997",682.385,697.063,672.792,704.245,693.291,705.881,708.399,700.435,651.19,665.142,663.38,667.488,670.33,671.529,672.139,670.33,665.627,665.627,667.905,663.754,671.683,724.972,612.714,674.17,689.335,689.981,714.563,727.812,698.231,699.226,699.098
"Aug 1997",682.382,697.051,672.741,704.22,693.266,705.852,708.306,700.417,651.174,664.979,662.93,667.458,670.277,671.495,672.095,670.277,665.525,665.525,667.818,663.664,671.654,724.957,612.726,674.16,689.246,689.979,714.568,727.821,698.225,699.226,699.098
"Sep 1997",682.379,697.038,672.69,704.195,693.242,705.82,708.185,700.394,651.158,664.81,662.591,667.428,670.224,671.461,672.05,670.224,665.43,665.43,667.731,663.574,671.624,724.941,612.721,674.149,689.223,689.97,714.572,727.829,698.211,699.226,699.087
"Oct 1997",682.374,697.026,672.64,704.17,693.218,705.786,708.055,700.366,651.142,664.647,662.3,667.399,670.173,671.427,672.007,670.173,665.362,665.362,667.648,663.487,671.595,724.924,612.716,674.138,689.213,689.954,714.574,727.836,698.191,699.225,699.07
"Nov 1997",682.368,697.014,672.587,704.143,693.193,705.747,707.995,700.333,651.126,664.627,662.879,667.366,670.12,671.391,671.949,670.12,665.304,665.304,667.544,663.376,671.565,724.906,612.712,674.126,689.416,689.937,714.576,727.843,698.168,699.222,699.055
"Dec 1997",682.363,697.002,672.535,704.117,693.168,705.71,707.978,700.3,651.111,664.669,663.257,667.334,670.071,671.356,671.897,670.071,665.268,665.268,667.448,663.271,671.536,724.889,612.706,674.115,689.539,689.925,714.577,727.85,698.148,699.22,699.048
"Jan 1998",682.357,696.989,672.482,704.09,693.142,705.671,707.986,700.265,651.094,664.741,663.531,667.3,670.023,671.321,671.846,670.023,665.243,665.243,667.352,663.163,671.505,724.87,612.697,674.102,689.622,689.915,714.578,727.856,698.13,699.217,699.04
"Feb 1998",682.349,696.977,672.429,704.063,693.116,705.633,708.007,700.231,651.077,664.819,663.729,667.265,669.978,671.286,671.798,669.978,665.223,665.223,667.257,663.055,671.474,724.85,612.689,674.089,689.673,689.91,714.577,727.861,698.114,699.213,699.034
"Mar 1998",682.343,696.965,672.383,704.039,693.093,705.6,708.032,700.203,651.061,664.886,663.853,667.234,669.941,671.256,671.755,669.941,665.209,665.209,667.173,662.957,671.446,724.832,612.687,674.078,689.687,689.908,714.576,727.866,698.103,699.209,699.033
"Apr 1998",682.335,696.952,672.331,704.012,693.068,705.564,708.062,700.173,651.043,664.957,663.97,667.2,669.902,671.223,671.71,669.902,665.195,665.195,667.082,662.857,671.415,724.811,612.678,674.064,689.715,689.907,714.574,727.871,698.094,699.204,699.032
"May 1998",682.328,696.94,672.283,703.986,693.043,705.532,708.092,700.148,651.027,665.027,664.153,667.169,669.866,671.192,671.667,669.866,665.183,665.183,666.995,662.798,671.386,724.791,612.679,674.051,689.728,689.907,714.573,727.876,698.09,699.2,699.035
"Jun 1998",682.322,696.928,672.234,703.96,693.018,705.501,708.123,700.126,651.01,665.095,664.275,667.139,669.831,671.161,671.625,669.831,665.172,665.172,666.918,662.765,671.357,724.773,612.684,674.038,689.745,689.91,714.573,727.881,698.089,699.197,699.042
"Jul 1998",682.318,696.917,672.191,703.936,692.996,705.475,708.085,700.11,650.997,664.994,663.376,667.113,669.801,671.134,671.586,669.801,665.163,665.163,666.865,662.748,671.331,724.759,612.707,674.027,689.346,689.913,714.577,727.888,698.089,699.196,699.054
"Aug 1998",682.316,696.905,672.15,703.912,692.973,705.449,708.003,700.095,650.984,664.848,662.932,667.088,669.772,671.107,671.548,669.772,665.155,665.155,666.829,662.736,671.305,724.747,612.727,674.018,689.254,689.914,714.583,727.897,698.085,699.196,699.061
"Sep 1998",682.313,696.894,672.112,703.888,692.951,705.42,707.894,700.075,650.97,664.691,662.598,667.064,669.744,671.081,671.511,669.744,665.148,665.148,666.803,662.727,671.281,724.734,612.728,674.008,689.229,689.909,714.588,727.905,698.075,699.197,699.056
"Oct 1998",682.308,696.882,672.077,703.866,692.929,705.388,707.775,700.05,650.955,664.539,662.316,667.042,669.718,671.056,671.477,669.718,665.141,665.141,666.785,662.72,671.258,724.719,612.715,673.997,689.218,689.896,714.59,727.912,698.057,699.195,699.038
"Nov 1998",682.302,696.87,672.043,703.842,692.907,705.351,707.719,700.019,650.939,664.52,662.86,667.019,669.69,671.03,671.428,669.69,665.129,665.129,666.761,662.707,671.235,724.701,612.708,673.985,689.417,689.88,714.59,727.918,698.038,699.192,699.021
"Dec 1998",682.297,696.859,672.012,703.82,692.886,705.317,707.706,699.99,650.926,664.56,663.216,666.998,669.664,671.006,671.386,669.664,665.121,665.121,666.746,662.699,671.214,724.686,612.709,673.975,689.54,689.871,714.592,727.924,698.022,699.19,699.017
"Jan 1999",682.292,696.848,671.982,703.797,692.864,705.282,707.717,699.96,650.912,664.629,663.477,666.977,669.638,670.981,671.346,669.638,665.114,665.114,666.733,662.693,671.193,724.67,612.703,673.964,689.625,689.866,714.593,727.931,698.008,699.188,699.014
"Feb 1999",682.286,696.836,671.953,703.773,692.842,705.247,707.74,699.93,650.898,664.704,663.664,666.956,669.611,670.956,671.307,669.611,665.108,665.108,666.723,662.687,671.172,724.652,612.696,673.952,689.678,689.863,714.594,727.937,697.996,699.185,699.011
"Mar 1999",682.281,696.826,671.927,703.752,692.823,705.218,707.767,699.905,650.885,664.769,663.783,666.938,669.589,670.934,671.274,669.589,665.104,665.104,666.714,662.683,671.154,724.637,612.696,673.941,689.694,689.864,714.594,727.942,697.989,699.183,699.013
"Apr 1999",682.275,696.814,671.9,703.729,692.801,705.185,707.798,699.879,650.87,664.836,663.895,666.919,669.564,670.91,671.238,669.564,665.099,665.099,666.706,662.678,671.134,724.619,612.688,673.929,689.723,689.865,714.594,727.947,697.983,699.18,699.012
"May 1999",682.269,696.803,671.875,703.707,692.78,705.156,707.829,699.858,650.856,664.896,663.977,666.901,669.541,670.887,671.205,669.541,665.094,665.094,666.698,662.673,671.116,724.602,612.689,673.917,689.737,689.867,714.593,727.952,697.982,699.177,699.016
"Jun 1999",682.265,696.792,671.851,703.685,692.76,705.129,707.862,699.84,650.843,664.96,664.134,666.884,669.519,670.865,671.173,669.519,665.09,665.09,666.692,662.67,671.098,724.587,612.698,673.905,689.756,689.872,714.595,727.958,697.985,699.176,699.026
"Jul 1999",682.262,696.782,671.831,703.666,692.742,705.106,707.828,699.828,650.833,664.871,663.359,666.869,669.501,670.846,671.144,669.501,665.087,665.087,666.687,662.667,671.082,724.576,612.72,673.896,689.352,689.877,714.599,727.966,697.988,699.177,699.04
"Aug 1999",682.261,696.771,671.809,703.646,692.724,705.083,707.833,699.813,650.82,664.733,662.908,666.854,669.481,670.825,671.115,669.481,665.084,665.084,666.681,662.663,671.065,724.564,612.728,673.886,689.258,689.878,714.604,727.974,697.991,699.178,699.05
"Sep 1999",682.258,696.76,671.788,703.625,692.704,705.057,707.774,699.794,650.806,664.583,662.573,666.839,669.461,670.804,671.085,669.461,665.08,665.08,666.675,662.659,671.048,724.55,612.718,673.875,689.231,689.87,714.606,727.98,697.99,699.179,699.047
"Oct 1999",682.255,696.749,671.767,703.604,692.685,705.03,707.684,699.771,650.793,664.435,662.29,666.824,669.441,670.784,671.056,669.441,665.076,665.076,666.669,662.656,671.032,724.536,612.716,673.865,689.221,689.857,714.608,727.987,697.984,699.178,699.039
"Nov 1999",682.25,696.738,671.744,703.581,692.663,705,707.638,699.742,650.779,664.409,662.779,666.807,669.419,670.761,671.014,669.419,665.067,665.067,666.657,662.648,671.016,724.519,612.702,673.853,689.393,689.842,714.608,727.992,697.975,699.177,699.028
"Dec 1999",682.245,696.726,671.722,703.559,692.642,704.968,707.618,699.711,650.764,664.437,663.096,666.791,669.397,670.739,670.977,669.397,665.061,665.061,666.649,662.643,671,724.502,612.69,673.841,689.488,689.829,714.606,727.996,697.966,699.175,699.016
