Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\ObservationWells"
 
Branch,OW100,OW157,OW159,OW167,OW169,OW181,OW188,OW209,OW22,OW233,OW234,OW235,OW236,OW237,OW238,OW239,OW240,OW241,OW242,OW243,OW244,OW249,OW29,OW35,OW36,OW43,OW48,OW51,OW83,OW87,OW97
"May 1991",689.406,698.136,686.339,704.63,700.835,705.68,707.997,703.87,654.007,670.867,669.246,675.636,684.1,682.608,684.6,684.1,684.958,684.958,686.784,678.058,678.291,727.162,612.15,674.043,698.769,691.491,716.494,732.841,698.052,702.351,700.896
"Jun 1991",689.438,698.112,686.333,704.584,700.794,705.636,707.958,703.849,653.961,670.939,669.31,675.64,684.102,682.613,684.602,684.102,684.956,684.956,686.782,678.059,678.29,727.123,612.164,674.026,698.853,691.487,716.496,732.875,698.035,702.359,700.897
"Jul 1991",689.351,698.09,686.327,704.54,700.756,705.594,707.899,703.826,653.917,670.847,668.443,675.644,684.104,682.619,684.603,684.104,684.955,684.955,686.776,678.06,678.289,727.084,612.191,674.011,698.441,691.478,716.494,732.906,698.013,702.361,700.871
"Aug 1991",689.284,698.067,686.318,704.495,700.716,705.547,707.835,703.797,653.872,670.766,668.351,675.646,684.106,682.625,684.605,684.106,684.952,684.952,686.765,678.06,678.289,727.041,612.19,673.996,698.133,691.466,716.491,732.933,697.984,702.351,700.83
"Sep 1991",689.244,698.044,686.306,704.45,700.677,705.499,707.771,703.763,653.827,670.704,668.308,675.648,684.107,682.631,684.606,684.107,684.947,684.947,686.751,678.06,678.287,726.995,612.183,673.98,697.892,691.454,716.488,732.957,697.951,702.332,700.79
"Oct 1991",689.224,698.022,686.293,704.406,700.638,705.452,707.712,703.727,653.784,670.653,668.246,675.65,684.107,682.636,684.606,684.107,684.941,684.941,686.735,678.06,678.286,726.948,612.176,673.965,697.684,691.443,716.486,732.977,697.917,702.311,700.755
"Nov 1991",689.347,697.998,686.279,704.362,700.599,705.405,707.679,703.692,653.74,670.781,669.211,675.651,684.106,682.641,684.604,684.106,684.934,684.934,686.72,678.059,678.284,726.9,612.166,673.949,698.048,691.44,716.49,732.999,697.888,702.297,700.75
"Dec 1991",689.445,697.976,686.267,704.319,700.561,705.362,707.652,703.662,653.698,670.905,669.373,675.653,684.105,682.645,684.603,684.105,684.927,684.927,686.709,678.058,678.282,726.856,612.16,673.934,698.312,691.44,716.494,733.023,697.866,702.291,700.752
"Jan 1992",689.513,697.953,686.257,704.275,700.522,705.319,707.624,703.635,653.654,671.015,669.463,675.655,684.104,682.649,684.602,684.104,684.921,684.921,686.702,678.058,678.279,726.812,612.152,673.919,698.52,691.441,716.497,733.049,697.846,702.289,700.755
"Feb 1992",689.562,697.93,686.248,704.231,700.483,705.277,707.593,703.611,653.612,671.11,669.536,675.658,684.104,682.653,684.602,684.104,684.917,684.917,686.697,678.058,678.277,726.771,612.147,673.904,698.682,691.44,716.499,733.078,697.828,702.289,700.756
"Mar 1992",689.597,697.908,686.241,704.19,700.447,705.238,707.562,703.59,653.572,671.188,669.592,675.661,684.104,682.657,684.601,684.104,684.913,684.913,686.693,678.058,678.275,726.734,612.147,673.89,698.8,691.44,716.501,733.105,697.813,702.29,700.756
"Apr 1992",689.63,697.886,686.234,704.146,700.409,705.197,707.528,703.568,653.53,671.261,669.654,675.664,684.104,682.661,684.601,684.104,684.91,684.91,686.69,678.058,678.273,726.696,612.144,673.876,698.904,691.438,716.503,733.135,697.797,702.292,700.756
"May 1992",689.658,697.864,686.227,704.104,700.373,705.158,707.494,703.548,653.49,671.325,669.705,675.668,684.104,682.665,684.602,684.104,684.908,684.908,686.686,678.058,678.271,726.659,612.142,673.863,698.986,691.437,716.504,733.164,697.781,702.294,700.755
"Jun 1992",689.682,697.841,686.221,704.062,700.335,705.117,707.458,703.527,653.448,671.385,669.756,675.671,684.105,682.669,684.602,684.105,684.906,684.906,686.683,678.058,678.268,726.623,612.135,673.849,699.058,691.435,716.505,733.193,697.764,702.293,700.751
"Jul 1992",689.641,697.819,686.214,704.02,700.3,705.077,707.411,703.506,653.409,671.353,669.313,675.674,684.106,682.673,684.603,684.106,684.903,684.903,686.677,678.058,678.266,726.587,612.142,673.836,698.858,691.43,716.503,733.221,697.744,702.289,700.734
"Aug 1992",689.615,697.797,686.206,703.978,700.264,705.035,707.361,703.481,653.369,671.327,669.282,675.677,684.107,682.677,684.604,684.107,684.9,684.9,686.669,678.058,678.264,726.549,612.152,673.823,698.715,691.424,716.502,733.247,697.721,702.283,700.713
"Sep 1992",689.604,697.775,686.197,703.937,700.228,704.993,707.311,703.454,653.329,671.31,669.275,675.679,684.107,682.682,684.604,684.107,684.897,684.897,686.66,678.058,678.262,726.509,612.156,673.811,698.608,691.419,716.501,733.271,697.696,702.274,700.691
"Oct 1992",689.601,697.753,686.187,703.897,700.193,704.951,707.264,703.426,653.291,671.298,669.257,675.68,684.107,682.686,684.604,684.107,684.893,684.893,686.65,678.058,678.26,726.47,612.154,673.8,698.517,691.414,716.501,733.293,697.671,702.261,700.668
"Nov 1992",689.668,697.731,686.177,703.855,700.157,704.909,707.229,703.399,653.251,671.381,669.76,675.682,684.106,682.689,684.602,684.106,684.886,684.886,686.639,678.056,678.257,726.429,612.143,673.787,698.718,691.413,716.503,733.316,697.647,702.25,700.658
"Dec 1992",689.722,697.71,686.167,703.816,700.123,704.869,707.199,703.374,653.214,671.459,669.854,675.684,684.105,682.693,684.601,684.105,684.881,684.881,686.629,678.055,678.254,726.39,612.137,673.776,698.865,691.414,716.505,733.339,697.627,702.243,700.653
"Jan 1993",689.761,697.688,686.157,703.775,700.087,704.829,707.167,703.35,653.175,671.53,669.913,675.686,684.105,682.696,684.6,684.105,684.875,684.875,686.621,678.055,678.251,726.351,612.129,673.764,698.982,691.415,716.506,733.363,697.608,702.238,700.648
"Feb 1993",689.789,697.665,686.148,703.735,700.052,704.79,707.135,703.327,653.136,671.593,669.963,675.688,684.104,682.699,684.599,684.104,684.871,684.871,686.614,678.054,678.248,726.314,612.122,673.753,699.074,691.415,716.507,733.388,697.59,702.233,700.642
"Mar 1993",689.809,697.646,686.141,703.699,700.02,704.754,707.104,703.307,653.102,671.642,669.998,675.691,684.103,682.702,684.598,684.103,684.867,684.867,686.609,678.054,678.246,726.28,612.121,673.743,699.14,691.415,716.508,733.411,697.574,702.229,700.636
"Apr 1993",689.83,697.624,686.133,703.659,699.985,704.715,707.07,703.286,653.064,671.692,670.045,675.693,684.103,682.705,684.598,684.103,684.863,684.863,686.603,678.054,678.243,726.244,612.116,673.732,699.202,691.415,716.509,733.437,697.556,702.225,700.63
"May 1993",689.851,697.603,686.125,703.621,699.952,704.678,707.037,703.266,653.028,671.737,670.081,675.696,684.102,682.708,684.597,684.102,684.86,684.86,686.597,678.054,678.24,726.21,612.123,673.722,699.253,691.416,716.51,733.462,697.54,702.224,700.625
"Jun 1993",689.871,697.582,686.118,703.582,699.918,704.64,707.002,703.245,652.992,671.779,670.119,675.698,684.102,682.711,684.597,684.102,684.856,684.856,686.592,678.054,678.237,726.175,612.128,673.713,699.299,691.416,716.511,733.488,697.523,702.222,700.619
"Jul 1993",689.839,697.561,686.111,703.545,699.885,704.603,706.958,703.224,652.957,671.746,669.751,675.701,684.102,682.714,684.597,684.102,684.853,684.853,686.585,678.054,678.235,726.142,612.146,673.704,699.121,691.414,716.51,733.512,697.504,702.219,700.602
"Aug 1993",689.818,697.541,686.103,703.507,699.852,704.565,706.912,703.201,652.922,671.72,669.722,675.703,684.102,682.718,684.597,684.102,684.85,684.85,686.577,678.054,678.233,726.106,612.166,673.697,698.994,691.412,716.51,733.536,697.482,702.214,700.583
"Sep 1993",689.808,697.521,686.094,703.47,699.82,704.526,706.866,703.175,652.887,671.702,669.714,675.705,684.102,682.722,684.597,684.102,684.845,684.845,686.567,678.054,678.231,726.07,612.167,673.689,698.898,691.41,716.51,733.557,697.458,702.203,700.561
"Oct 1993",689.804,697.5,686.084,703.434,699.788,704.487,706.822,703.149,652.852,671.689,669.696,675.706,684.102,682.725,684.596,684.102,684.841,684.841,686.556,678.053,678.228,726.033,612.167,673.681,698.818,691.408,716.509,733.577,697.434,702.189,700.538
"Nov 1993",689.849,697.48,686.073,703.397,699.755,704.448,706.788,703.122,652.817,671.745,670.05,675.707,684.1,682.728,684.594,684.1,684.834,684.834,686.543,678.051,678.225,725.995,612.155,673.674,698.95,691.409,716.511,733.597,697.411,702.176,700.525
"Dec 1993",689.885,697.459,686.062,703.361,699.723,704.411,706.756,703.098,652.784,671.797,670.113,675.708,684.099,682.73,684.592,684.099,684.827,684.827,686.532,678.05,678.222,725.958,612.148,673.666,699.044,691.41,716.513,733.616,697.39,702.165,700.515
"Jan 1994",689.911,697.439,686.051,703.324,699.69,704.373,706.724,703.074,652.749,671.846,670.156,675.709,684.097,682.732,684.59,684.097,684.82,684.82,686.521,678.05,678.218,725.921,612.14,673.659,699.119,691.412,716.514,733.638,697.37,702.156,700.505
"Feb 1994",689.93,697.418,686.04,703.287,699.658,704.336,706.692,703.05,652.714,671.888,670.191,675.711,684.095,682.734,684.588,684.095,684.814,684.814,686.512,678.049,678.215,725.885,612.133,673.651,699.178,691.414,716.514,733.659,697.351,702.146,700.494
"Mar 1994",689.943,697.399,686.031,703.254,699.628,704.303,706.661,703.03,652.684,671.921,670.208,675.712,684.093,682.736,684.587,684.093,684.809,684.809,686.503,678.048,678.212,725.853,612.132,673.645,699.216,691.415,716.515,733.679,697.335,702.138,700.484
"Apr 1994",689.957,697.379,686.021,703.218,699.596,704.266,706.628,703.007,652.65,671.956,670.246,675.714,684.091,682.737,684.585,684.091,684.803,684.803,686.494,678.048,678.208,725.818,612.126,673.638,699.257,691.416,716.515,733.7,697.316,702.129,700.473
"May 1994",689.97,697.359,686.011,703.183,699.564,704.231,706.595,702.986,652.617,671.986,670.27,675.715,684.089,682.739,684.584,684.089,684.798,684.798,686.486,678.047,678.205,725.784,612.129,673.631,699.288,691.417,716.516,733.721,697.298,702.122,700.463
"Jun 1994",689.98,697.339,686.002,703.147,699.532,704.195,706.561,702.964,652.584,672.015,670.299,675.717,684.088,682.741,684.582,684.088,684.793,684.793,686.478,678.046,678.201,725.75,612.123,673.625,699.317,691.417,716.516,733.743,697.28,702.112,700.451
"Jul 1994",689.891,697.32,685.992,703.113,699.502,704.158,706.508,702.94,652.552,671.912,669.582,675.718,684.086,682.742,684.581,684.086,684.787,684.787,686.467,678.046,678.198,725.715,612.125,673.619,698.936,691.412,716.512,733.761,697.257,702.096,700.416
"Aug 1994",689.824,697.3,685.981,703.078,699.47,704.119,706.45,702.911,652.519,671.82,669.488,675.718,684.083,682.744,684.579,684.083,684.78,684.78,686.453,678.045,678.195,725.678,612.125,673.612,698.652,691.406,716.508,733.777,697.23,702.074,700.375
"Sep 1994",689.782,697.28,685.967,703.042,699.438,704.079,706.394,702.878,652.487,671.747,669.434,675.718,684.081,682.745,684.576,684.081,684.772,684.772,686.437,678.044,678.191,725.638,612.128,673.607,698.429,691.4,716.505,733.79,697.199,702.049,700.334
"Oct 1994",689.755,697.262,685.953,703.008,699.407,704.04,706.342,702.844,652.456,671.685,669.365,675.717,684.077,682.746,684.573,684.077,684.763,684.763,686.418,678.043,678.187,725.598,612.125,673.601,698.238,691.395,716.502,733.8,697.168,702.022,700.295
"Nov 1994",689.833,697.242,685.937,702.974,699.375,704.001,706.312,702.811,652.424,671.771,670.096,675.716,684.072,682.746,684.568,684.072,684.752,684.752,686.399,678.04,678.182,725.556,612.118,673.595,698.511,691.396,716.505,733.812,697.141,702,700.279
"Dec 1994",689.894,697.223,685.922,702.94,699.343,703.964,706.289,702.782,652.393,671.851,670.205,675.716,684.068,682.746,684.564,684.068,684.741,684.741,686.383,678.039,678.178,725.517,612.114,673.59,698.705,691.4,716.508,733.826,697.119,701.984,700.27
"Jan 1995",689.935,697.203,685.907,702.906,699.311,703.928,706.265,702.755,652.362,671.921,670.262,675.717,684.063,682.745,684.56,684.063,684.731,684.731,686.369,678.037,678.174,725.479,612.107,673.584,698.856,691.403,716.51,733.843,697.099,701.971,700.262
"Feb 1995",689.962,697.184,685.894,702.871,699.278,703.893,706.239,702.73,652.33,671.979,670.306,675.717,684.058,682.744,684.556,684.058,684.722,684.722,686.357,678.036,678.169,725.442,612.101,673.578,698.971,691.405,716.511,733.861,697.081,701.96,700.254
"Mar 1995",689.978,697.166,685.883,702.84,699.249,703.862,706.215,702.709,652.302,672.023,670.331,675.718,684.054,682.744,684.553,684.054,684.715,684.715,686.347,678.035,678.165,725.41,612.101,673.573,699.048,691.407,716.512,733.878,697.066,701.952,700.247
"Apr 1995",689.993,697.146,685.872,702.806,699.217,703.828,706.187,702.687,652.271,672.065,670.372,675.719,684.05,682.743,684.549,684.05,684.707,684.707,686.338,678.034,678.161,725.376,612.094,673.567,699.121,691.408,716.512,733.897,697.05,701.942,700.239
"May 1995",690.009,697.128,685.862,702.774,699.187,703.795,706.159,702.666,652.242,672.101,670.399,675.72,684.046,682.742,684.546,684.046,684.7,684.7,686.329,678.033,678.157,725.344,612.107,673.562,699.178,691.41,716.514,733.916,697.035,701.938,700.233
"Jun 1995",690.031,697.11,685.852,702.741,699.155,703.763,706.131,702.646,652.212,672.135,670.43,675.721,684.043,682.742,684.544,684.043,684.693,684.693,686.321,678.032,678.153,725.313,612.136,673.558,699.228,691.412,716.516,733.937,697.02,701.938,700.231
"Jul 1995",689.97,697.093,685.842,702.709,699.125,703.73,706.087,702.625,652.185,672.059,669.853,675.722,684.04,682.741,684.541,684.04,684.687,684.687,686.311,678.031,678.149,725.283,612.161,673.555,698.939,691.41,716.515,733.956,697.002,701.934,700.21
"Aug 1995",689.922,697.075,685.831,702.676,699.095,703.695,706.038,702.6,652.155,671.992,669.783,675.723,684.037,682.741,684.538,684.037,684.68,684.68,686.299,678.03,678.145,725.25,612.164,673.551,698.725,691.406,716.513,733.973,696.979,701.918,700.18
"Sep 1995",689.887,697.057,685.82,702.644,699.064,703.659,705.989,702.571,652.126,671.938,669.743,675.722,684.033,682.741,684.535,684.033,684.672,684.672,686.285,678.029,678.141,725.215,612.151,673.546,698.558,691.401,716.511,733.986,696.953,701.894,700.146
"Oct 1995",689.865,697.039,685.808,702.612,699.034,703.623,705.944,702.54,652.098,671.893,669.692,675.722,684.029,682.74,684.532,684.029,684.663,684.663,686.27,678.027,678.136,725.179,612.143,673.542,698.416,691.397,716.509,733.997,696.927,701.869,700.114
"Nov 1995",689.927,697.021,685.794,702.58,699.003,703.587,705.915,702.511,652.069,671.963,670.258,675.721,684.024,682.739,684.527,684.024,684.653,684.653,686.254,678.025,678.131,725.142,612.142,673.537,698.634,691.398,716.511,734.01,696.903,701.851,700.103
"Dec 1995",689.978,697.003,685.781,702.549,698.974,703.554,705.892,702.485,652.042,672.027,670.342,675.721,684.019,682.737,684.523,684.019,684.643,684.643,686.24,678.023,678.127,725.107,612.14,673.534,698.79,691.401,716.514,734.024,696.884,701.839,700.098
"Jan 1996",690.012,696.985,685.768,702.517,698.943,703.521,705.869,702.46,652.013,672.083,670.389,675.721,684.014,682.736,684.519,684.014,684.634,684.634,686.227,678.021,678.122,725.072,612.133,673.529,698.912,691.404,716.516,734.04,696.866,701.828,700.091
"Feb 1996",690.034,696.967,685.755,702.485,698.912,703.488,705.844,702.437,651.985,672.129,670.425,675.721,684.009,682.734,684.514,684.009,684.625,684.625,686.216,678.02,678.117,725.039,612.126,673.525,699.006,691.406,716.518,734.057,696.85,701.817,700.083
"Mar 1996",690.047,696.949,685.744,702.455,698.883,703.458,705.82,702.416,651.958,672.165,670.447,675.721,684.004,682.732,684.511,684.004,684.618,684.618,686.207,678.018,678.112,725.008,612.123,673.521,699.072,691.407,716.519,734.074,696.835,701.807,700.076
"Apr 1996",690.058,696.931,685.732,702.423,698.853,703.425,705.792,702.394,651.93,672.199,670.479,675.722,684,682.73,684.507,684,684.61,684.61,686.197,678.017,678.107,724.977,612.113,673.516,699.132,691.408,716.519,734.091,696.819,701.796,700.067
"May 1996",690.066,696.913,685.722,702.393,698.823,703.394,705.766,702.373,651.903,672.228,670.5,675.723,683.996,682.729,684.504,683.996,684.603,684.603,686.188,678.016,678.102,724.946,612.113,673.511,699.178,691.408,716.519,734.109,696.804,701.786,700.059
"Jun 1996",690.079,696.895,685.711,702.362,698.794,703.363,705.738,702.353,651.876,672.255,670.525,675.724,683.992,682.727,684.501,683.992,684.596,684.596,686.179,678.015,678.098,724.916,612.124,673.507,699.22,691.409,716.52,734.127,696.789,701.778,700.052
"Jul 1996",689.998,696.878,685.701,702.332,698.765,703.331,705.691,702.33,651.849,672.154,669.833,675.724,683.988,682.726,684.498,683.988,684.589,684.589,686.169,678.014,678.094,724.887,612.133,673.504,698.86,691.405,716.517,734.143,696.77,701.765,700.024
"Aug 1996",689.929,696.86,685.689,702.302,698.736,703.297,705.638,702.303,651.822,672.064,669.74,675.723,683.984,682.725,684.494,683.984,684.581,684.581,686.155,678.012,678.089,724.854,612.125,673.5,698.591,691.399,716.513,734.155,696.745,701.74,699.986
"Sep 1996",689.881,696.841,685.675,702.271,698.706,703.261,705.586,702.271,651.795,671.99,669.684,675.722,683.979,682.723,684.49,683.979,684.572,684.572,686.139,678.011,678.084,724.818,612.114,673.495,698.38,691.392,716.509,734.164,696.717,701.71,699.946
"Oct 1996",689.851,696.824,685.661,702.242,698.677,703.226,705.538,702.238,651.768,671.928,669.614,675.721,683.974,682.721,684.485,683.974,684.562,684.562,686.121,678.009,678.079,724.782,612.115,673.491,698.2,691.386,716.506,734.172,696.689,701.681,699.91
"Nov 1996",689.923,696.806,685.645,702.211,698.648,703.191,705.512,702.207,651.742,672.006,670.299,675.719,683.967,682.718,684.479,683.967,684.549,684.549,686.102,678.005,678.073,724.745,612.112,673.487,698.464,691.387,716.509,734.181,696.664,701.66,699.897
"Dec 1996",689.977,696.789,685.63,702.182,698.619,703.159,705.492,702.179,651.716,672.077,670.396,675.718,683.961,682.716,684.473,683.961,684.538,684.538,686.085,678.003,678.068,724.71,612.11,673.483,698.651,691.39,716.512,734.192,696.644,701.645,699.89
"Jan 1997",690.013,696.771,685.614,702.152,698.589,703.127,705.471,702.153,651.69,672.138,670.447,675.718,683.954,682.712,684.466,683.954,684.526,684.526,686.071,678.001,678.063,724.676,612.103,673.479,698.798,691.393,716.514,734.206,696.627,701.632,699.883
"Feb 1997",690.034,696.753,685.6,702.122,698.559,703.095,705.45,702.129,651.664,672.188,670.483,675.717,683.947,682.709,684.461,683.947,684.516,684.516,686.058,677.999,678.058,724.643,612.097,673.475,698.91,691.395,716.515,734.22,696.611,701.62,699.876
"Mar 1997",690.047,696.737,685.588,702.095,698.532,703.067,705.429,702.108,651.64,672.224,670.502,675.717,683.941,682.706,684.455,683.941,684.507,684.507,686.047,677.998,678.053,724.614,612.098,673.471,698.985,691.396,716.516,734.234,696.598,701.611,699.869
"Apr 1997",690.058,696.719,685.575,702.065,698.502,703.037,705.404,702.087,651.614,672.26,670.537,675.717,683.935,682.702,684.45,683.935,684.497,684.497,686.037,677.995,678.048,724.583,612.09,673.466,699.057,691.397,716.516,734.25,696.583,701.601,699.861
"May 1997",690.069,696.702,685.563,702.037,698.474,703.008,705.38,702.066,651.589,672.289,670.558,675.718,683.929,682.699,684.445,683.929,684.489,684.489,686.027,677.992,678.043,724.555,612.101,673.463,699.112,691.398,716.517,734.266,696.57,701.594,699.856
"Jun 1997",690.082,696.685,685.552,702.008,698.445,702.978,705.355,702.047,651.564,672.317,670.583,675.718,683.924,682.696,684.44,683.924,684.481,684.481,686.017,677.989,678.037,724.526,612.111,673.459,699.162,691.399,716.519,734.283,696.556,701.588,699.851
"Jul 1997",690.003,696.669,685.541,701.98,698.417,702.949,705.312,702.024,651.54,672.218,669.911,675.717,683.918,682.693,684.435,683.918,684.472,684.472,686.006,677.986,678.032,724.498,612.123,673.456,698.818,691.396,716.516,734.298,696.538,701.576,699.823
"Aug 1997",689.94,696.652,685.528,701.951,698.389,702.917,705.262,701.998,651.515,672.131,669.821,675.716,683.912,682.69,684.43,683.912,684.463,684.463,685.992,677.983,678.027,724.468,612.132,673.453,698.562,691.39,716.513,734.309,696.516,701.556,699.79
"Sep 1997",689.899,696.635,685.515,701.922,698.361,702.884,705.214,701.968,651.491,672.06,669.766,675.715,683.906,682.687,684.425,683.906,684.453,684.453,685.975,677.979,678.021,724.435,612.131,673.45,698.363,691.385,716.51,734.318,696.49,701.531,699.755
"Oct 1997",689.87,696.618,685.5,701.895,698.333,702.851,705.169,701.937,651.467,672,669.698,675.713,683.9,682.684,684.419,683.9,684.443,684.443,685.958,677.975,678.015,724.402,612.128,673.446,698.193,691.38,716.508,734.325,696.464,701.505,699.722
"Nov 1997",689.94,696.601,685.484,701.866,698.304,702.818,705.144,701.906,651.442,672.075,670.364,675.71,683.892,682.68,684.411,683.892,684.429,684.429,685.938,677.969,678.008,724.367,612.125,673.443,698.454,691.38,716.511,734.333,696.44,701.485,699.711
"Dec 1997",689.993,696.585,685.468,701.839,698.277,702.787,705.126,701.88,651.419,672.144,670.458,675.708,683.885,682.675,684.404,683.885,684.417,684.417,685.921,677.963,678.002,724.334,612.121,673.44,698.642,691.384,716.514,734.344,696.422,701.471,699.706
"Jan 1998",690.027,696.567,685.453,701.81,698.248,702.757,705.108,701.854,651.395,672.203,670.506,675.707,683.877,682.671,684.397,683.877,684.405,684.405,685.906,677.958,677.995,724.302,612.112,673.436,698.789,691.386,716.516,734.356,696.405,701.458,699.699
"Feb 1998",690.048,696.55,685.438,701.782,698.219,702.728,705.088,701.831,651.37,672.25,670.54,675.706,683.869,682.666,684.39,683.869,684.394,684.394,685.893,677.953,677.987,724.271,612.105,673.432,698.901,691.389,716.518,734.37,696.391,701.447,699.693
"Mar 1998",690.059,696.535,685.426,701.757,698.193,702.701,705.069,701.811,651.349,672.284,670.558,675.705,683.862,682.662,684.384,683.862,684.384,684.384,685.882,677.948,677.981,724.244,612.104,673.429,698.977,691.39,716.519,734.383,696.379,701.438,699.687
"Apr 1998",690.068,696.518,685.412,701.729,698.165,702.672,705.047,701.79,651.325,672.318,670.591,675.704,683.855,682.657,684.378,683.855,684.374,684.374,685.871,677.943,677.974,724.215,612.093,673.425,699.05,691.391,716.519,734.397,696.365,701.427,699.68
"May 1998",690.076,696.501,685.4,701.702,698.137,702.645,705.024,701.77,651.302,672.345,670.61,675.703,683.848,682.653,684.372,683.848,684.365,684.365,685.861,677.938,677.967,724.188,612.093,673.421,699.105,691.391,716.519,734.412,696.353,701.417,699.673
"Jun 1998",690.083,696.484,685.388,701.674,698.109,702.616,705,701.75,651.278,672.37,670.632,675.703,683.841,682.648,684.366,683.841,684.356,684.356,685.851,677.933,677.96,724.16,612.094,673.417,699.155,691.392,716.52,734.427,696.34,701.408,699.666
"Jul 1998",690.008,696.468,685.377,701.648,698.083,702.588,704.959,701.728,651.256,672.277,669.998,675.702,683.835,682.644,684.361,683.835,684.347,684.347,685.839,677.929,677.953,724.134,612.111,673.414,698.833,691.388,716.517,734.44,696.324,701.396,699.642
"Aug 1998",689.951,696.452,685.364,701.621,698.055,702.558,704.913,701.703,651.233,672.194,669.912,675.7,683.828,682.64,684.355,683.828,684.337,684.337,685.825,677.925,677.947,724.105,612.126,673.412,698.594,691.383,716.514,734.451,696.303,701.379,699.612
"Sep 1998",689.912,696.436,685.35,701.594,698.028,702.526,704.867,701.675,651.211,672.127,669.86,675.698,683.822,682.636,684.349,683.822,684.327,684.327,685.808,677.92,677.94,724.075,612.13,673.409,698.409,691.378,716.512,734.459,696.279,701.356,699.58
"Oct 1998",689.884,696.42,685.336,701.568,698.002,702.495,704.825,701.644,651.188,672.07,669.795,675.696,683.815,682.632,684.343,683.815,684.316,684.316,685.791,677.915,677.933,724.043,612.123,673.406,698.25,691.374,716.51,734.465,696.254,701.33,699.547
"Nov 1998",689.947,696.403,685.32,701.542,697.975,702.464,704.801,701.615,651.166,672.14,670.42,675.693,683.807,682.627,684.335,683.807,684.302,684.302,685.771,677.909,677.926,724.011,612.117,673.403,698.498,691.374,716.513,734.473,696.232,701.309,699.535
"Dec 1998",689.997,696.387,685.305,701.516,697.948,702.435,704.784,701.589,651.144,672.204,670.508,675.691,683.799,682.622,684.328,683.799,684.29,684.29,685.755,677.903,677.919,723.98,612.117,673.4,698.677,691.378,716.516,734.482,696.214,701.296,699.53
"Jan 1999",690.029,696.371,685.29,701.49,697.921,702.407,704.767,701.565,651.122,672.258,670.552,675.69,683.791,682.617,684.321,683.791,684.278,684.278,685.74,677.897,677.912,723.949,612.111,673.397,698.817,691.381,716.518,734.493,696.199,701.285,699.525
"Feb 1999",690.049,696.355,685.275,701.464,697.894,702.379,704.749,701.542,651.1,672.302,670.584,675.688,683.783,682.612,684.313,683.783,684.267,684.267,685.727,677.891,677.904,723.92,612.105,673.394,698.924,691.383,716.519,734.506,696.186,701.274,699.518
"Mar 1999",690.06,696.34,685.263,701.44,697.869,702.354,704.731,701.523,651.08,672.334,670.6,675.687,683.776,682.608,684.307,683.776,684.257,684.257,685.716,677.886,677.897,723.894,612.106,673.391,698.997,691.385,716.52,734.518,696.174,701.265,699.513
"Apr 1999",690.068,696.324,685.25,701.414,697.842,702.326,704.71,701.502,651.058,672.365,670.63,675.686,683.768,682.602,684.301,683.768,684.247,684.247,685.705,677.881,677.89,723.867,612.097,673.388,699.067,691.386,716.521,734.532,696.162,701.254,699.506
"May 1999",690.075,696.308,685.238,701.389,697.816,702.3,704.689,701.483,651.037,672.39,670.648,675.685,683.761,682.597,684.295,683.761,684.237,684.237,685.695,677.876,677.883,723.841,612.097,673.385,699.121,691.387,716.521,734.545,696.15,701.245,699.499
"Jun 1999",690.082,696.293,685.226,701.364,697.789,702.273,704.667,701.463,651.015,672.413,670.668,675.684,683.754,682.593,684.289,683.754,684.228,684.228,685.685,677.871,677.876,723.816,612.102,673.382,699.169,691.388,716.522,734.559,696.138,701.237,699.493
"Jul 1999",690.01,696.278,685.215,701.34,697.764,702.247,704.628,701.442,650.995,672.321,670.052,675.684,683.748,682.588,684.283,683.748,684.219,684.219,685.673,677.867,677.87,723.791,612.118,673.379,698.856,691.384,716.519,734.571,696.123,701.225,699.47
"Aug 1999",690.05,696.262,685.203,701.315,697.738,702.219,704.604,701.417,650.974,672.239,669.967,675.682,683.741,682.584,684.277,683.741,684.21,684.21,685.659,677.862,677.863,723.764,612.125,673.377,698.625,691.379,716.516,734.58,696.108,701.215,699.463
"Sep 1999",689.988,696.246,685.19,701.289,697.712,702.191,704.564,701.389,650.953,672.173,669.915,675.679,683.734,682.579,684.271,683.734,684.199,684.199,685.643,677.857,677.856,723.735,612.12,673.374,698.444,691.374,716.514,734.587,696.09,701.195,699.436
"Oct 1999",689.936,696.231,685.176,701.265,697.687,702.162,704.522,701.36,650.932,672.116,669.851,675.677,683.726,682.574,684.265,683.726,684.188,684.188,685.626,677.852,677.849,723.705,612.119,673.372,698.291,691.37,716.512,734.592,696.069,701.173,699.404
"Nov 1999",689.976,696.215,685.161,701.24,697.661,702.133,704.496,701.331,650.911,672.177,670.424,675.674,683.718,682.569,684.256,683.718,684.175,684.175,685.607,677.845,677.841,723.673,612.108,673.369,698.514,691.371,716.514,734.598,696.049,701.153,699.391
"Dec 1999",690.007,696.199,685.145,701.216,697.635,702.105,704.475,701.304,650.891,672.232,670.501,675.671,683.709,682.563,684.249,683.709,684.162,684.162,685.591,677.838,677.833,723.643,612.099,673.366,698.673,691.373,716.516,734.605,696.033,701.136,699.381
