Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\ObservationWells"
 
Branch,OW100,OW157,OW159,OW167,OW169,OW181,OW188,OW209,OW22,OW233,OW234,OW235,OW236,OW237,OW238,OW239,OW240,OW241,OW242,OW243,OW244,OW249,OW29,OW35,OW36,OW43,OW48,OW51,OW83,OW87,OW97
"May 1991",685.355,698.701,681.332,700.884,696.847,702.236,704.392,701.32,654.308,664.418,663.534,670.553,677.79,676.449,679.744,677.79,676.232,676.232,678.911,672.168,675.389,726.49,605.331,670.201,689.891,685.761,710.666,723.668,696.934,698.478,698.379
"Jun 1991",685.39,698.673,681.288,700.828,696.781,702.193,704.411,701.316,654.273,664.485,663.592,670.537,677.763,676.432,679.729,677.763,676.186,676.186,678.875,672.139,675.37,726.478,605.358,670.158,689.928,685.769,710.678,723.664,696.943,698.476,698.381
"Jul 1991",685.253,698.648,681.25,700.778,696.721,702.142,704.293,701.221,654.243,664.303,662.951,670.524,677.742,676.418,679.718,677.742,676.146,676.146,678.844,672.113,675.354,726.462,605.4,670.122,689.37,685.77,710.678,723.665,696.934,698.463,698.375
"Aug 1991",685.124,698.622,681.211,700.727,696.659,702.073,704.117,701.092,654.21,664.106,662.617,670.509,677.72,676.403,679.706,677.72,676.106,676.106,678.805,672.087,675.336,726.426,605.388,670.083,689.268,685.76,710.667,723.661,696.898,698.434,698.355
"Sep 1991",685.032,698.594,681.168,700.674,696.594,701.991,703.925,700.961,654.175,663.941,662.406,670.494,677.696,676.387,679.692,677.696,676.065,676.065,678.756,672.059,675.318,726.368,605.373,670.044,689.245,685.741,710.651,723.653,696.84,698.395,698.324
"Oct 1991",684.967,698.568,681.123,700.623,696.531,701.908,703.743,700.835,654.142,663.799,662.233,670.478,677.674,676.372,679.679,677.674,676.023,676.023,678.698,672.031,675.299,726.299,605.359,670.006,689.236,685.719,710.634,723.642,696.77,698.353,698.286
"Nov 1991",685.072,698.54,681.072,700.57,696.463,701.838,703.713,700.817,654.106,663.924,662.877,670.46,677.647,676.354,679.655,677.647,675.966,675.966,678.623,671.991,675.28,726.228,605.345,669.966,689.564,685.712,710.634,723.628,696.71,698.324,698.252
"Dec 1991",685.198,698.514,681.02,700.519,696.397,701.787,703.742,700.833,654.073,664.085,663.203,670.441,677.62,676.337,679.635,677.62,675.912,675.912,678.552,671.955,675.26,726.17,605.337,669.929,689.788,685.714,710.644,723.616,696.67,698.309,698.226
"Jan 1992",685.295,698.486,680.966,700.466,696.329,701.742,703.789,700.852,654.039,664.233,663.395,670.422,677.591,676.319,679.614,677.591,675.857,675.857,678.485,671.919,675.239,726.123,605.328,669.891,689.971,685.719,710.656,723.604,696.646,698.301,698.207
"Feb 1992",685.363,698.459,680.913,700.413,696.263,701.701,703.836,700.867,654.005,664.352,663.517,670.402,677.563,676.3,679.595,677.563,675.803,675.803,678.425,671.883,675.218,726.088,605.323,669.853,690.128,685.723,710.669,723.595,696.635,698.297,698.198
"Mar 1992",685.41,698.434,680.865,700.365,696.202,701.665,703.874,700.875,653.974,664.441,663.596,670.385,677.537,676.283,679.578,677.537,675.755,675.755,678.376,671.851,675.198,726.065,605.324,669.819,690.247,685.727,710.68,723.59,696.634,698.294,698.194
"Apr 1992",685.449,698.407,680.817,700.313,696.139,701.626,703.906,700.878,653.941,664.519,663.665,670.366,677.51,676.265,679.561,677.51,675.706,675.706,678.33,671.817,675.177,726.049,605.324,669.784,690.402,685.732,710.69,723.587,696.64,698.292,698.194
"May 1992",685.479,698.382,680.772,700.263,696.081,701.589,703.929,700.876,653.91,664.582,663.717,670.349,677.484,676.247,679.546,677.484,675.661,675.661,678.293,671.784,675.156,726.038,605.322,669.75,690.542,685.735,710.699,723.586,696.648,698.288,698.195
"Jun 1992",685.503,698.355,680.729,700.213,696.023,701.548,703.943,700.869,653.877,664.638,663.765,670.332,677.459,676.229,679.532,677.459,675.617,675.617,678.26,671.751,675.134,726.028,605.314,669.715,690.693,685.735,710.706,723.587,696.659,698.283,698.197
"Jul 1992",685.429,698.329,680.691,700.165,695.968,701.502,703.879,700.812,653.847,664.555,663.442,670.316,677.437,676.213,679.519,677.437,675.577,675.577,678.231,671.72,675.113,726.017,605.327,669.682,689.691,685.733,710.704,723.589,696.659,698.27,698.193
"Aug 1992",685.364,698.303,680.653,700.117,695.914,701.45,703.785,700.739,653.817,664.463,663.282,670.3,677.415,676.198,679.507,677.415,675.539,675.539,678.2,671.689,675.092,725.999,605.346,669.652,689.439,685.732,710.701,723.592,696.647,698.252,698.183
"Sep 1992",685.32,698.278,680.616,700.07,695.859,701.394,703.681,700.666,653.788,664.386,663.185,670.284,677.394,676.182,679.496,677.394,675.502,675.502,678.166,671.658,675.071,725.973,605.35,669.623,689.37,685.731,710.696,723.593,696.624,698.23,698.168
"Oct 1992",685.289,698.253,680.579,700.024,695.806,701.336,703.581,700.594,653.759,664.322,663.108,670.268,677.373,676.167,679.484,677.373,675.465,675.465,678.127,671.627,675.05,725.937,605.342,669.595,689.344,685.728,710.69,723.592,696.593,698.205,698.149
"Nov 1992",685.365,698.227,680.537,699.977,695.75,701.281,703.556,700.575,653.729,664.403,663.444,670.25,677.349,676.15,679.459,677.349,675.411,675.411,678.069,671.58,675.028,725.898,605.324,669.564,689.664,685.726,710.691,723.589,696.565,698.186,698.131
"Dec 1992",685.434,698.201,680.496,699.931,695.695,701.236,703.561,700.572,653.699,664.498,663.609,670.232,677.324,676.133,679.437,677.324,675.36,675.36,678.016,671.539,675.006,725.863,605.315,669.535,689.897,685.725,710.696,723.586,696.547,698.172,698.119
"Jan 1993",685.486,698.175,680.452,699.884,695.638,701.193,703.575,700.572,653.669,664.583,663.711,670.212,677.298,676.116,679.416,677.298,675.311,675.311,677.965,671.499,674.984,725.834,605.305,669.506,690.105,685.725,710.703,723.584,696.536,698.162,698.11
"Feb 1993",685.523,698.149,680.408,699.838,695.583,701.153,703.589,700.569,653.639,664.652,663.778,670.193,677.272,676.098,679.395,677.272,675.263,675.263,677.919,671.46,674.962,725.811,605.298,669.476,690.298,685.723,710.709,723.583,696.531,698.154,698.105
"Mar 1993",685.547,698.126,680.37,699.796,695.533,701.117,703.597,700.562,653.612,664.701,663.82,670.176,677.248,676.082,679.377,677.248,675.222,675.222,677.881,671.427,674.941,725.794,605.296,669.45,690.448,685.722,710.714,723.583,696.53,698.146,698.102
"Apr 1993",685.57,698.1,680.328,699.75,695.48,701.078,703.602,700.553,653.582,664.748,663.862,670.158,677.223,676.064,679.358,677.223,675.178,675.178,677.843,671.391,674.919,725.78,605.296,669.422,690.643,685.72,710.719,723.585,696.532,698.138,698.1
"May 1993",685.591,698.076,680.289,699.708,695.43,701.042,703.605,700.544,653.556,664.787,663.894,670.141,677.2,676.047,679.34,677.2,675.139,675.139,677.811,671.358,674.898,725.771,605.309,669.397,690.82,685.721,710.725,723.59,696.538,698.132,698.099
"Jun 1993",685.611,698.052,680.251,699.664,695.38,701.006,703.604,700.534,653.531,664.822,663.924,670.124,677.176,676.031,679.322,677.176,675.1,675.1,677.78,671.324,674.876,725.764,605.318,669.373,691.005,685.723,710.732,723.595,696.546,698.126,698.1
"Jul 1993",685.552,698.03,680.215,699.623,695.334,700.968,703.542,700.482,653.509,664.742,663.649,670.109,677.155,676.016,679.306,677.155,675.065,675.065,677.752,671.293,674.856,725.757,605.349,669.352,689.86,685.724,710.733,723.602,696.547,698.115,698.096
"Aug 1993",685.502,698.007,680.181,699.583,695.289,700.925,703.456,700.42,653.488,664.658,663.513,670.094,677.136,676.002,679.292,677.136,675.031,675.031,677.722,671.263,674.835,725.745,605.379,669.333,689.532,685.727,710.732,723.609,696.537,698.1,698.087
"Sep 1993",685.467,697.984,680.146,699.545,695.244,700.877,703.362,700.356,653.466,664.589,663.431,670.079,677.117,675.989,679.278,677.117,674.999,674.999,677.689,671.235,674.815,725.723,605.37,669.314,689.431,685.729,710.729,723.614,696.515,698.08,698.073
"Oct 1993",685.441,697.961,680.11,699.507,695.199,700.828,703.27,700.292,653.443,664.53,663.363,670.064,677.098,675.975,679.263,677.098,674.966,674.966,677.651,671.206,674.796,725.693,605.363,669.296,689.393,685.728,710.725,723.615,696.486,698.057,698.055
"Nov 1993",685.492,697.937,680.068,699.466,695.151,700.78,703.231,700.267,653.418,664.579,663.591,670.047,677.075,675.959,679.235,677.075,674.916,674.916,677.593,671.162,674.774,725.659,605.342,669.276,689.625,685.728,710.725,723.615,696.457,698.037,698.038
"Dec 1993",685.537,697.914,680.026,699.427,695.103,700.739,703.214,700.254,653.395,664.638,663.699,670.029,677.051,675.943,679.211,677.051,674.869,674.869,677.539,671.122,674.753,725.627,605.331,669.257,689.763,685.729,710.728,723.614,696.435,698.021,698.023
"Jan 1994",685.572,697.89,679.981,699.386,695.053,700.699,703.205,700.242,653.37,664.69,663.765,670.01,677.024,675.926,679.186,677.024,674.821,674.821,677.484,671.083,674.73,725.598,605.321,669.237,689.868,685.729,710.732,723.613,696.417,698.008,698.011
"Feb 1994",685.596,697.866,679.936,699.346,695.004,700.66,703.196,700.229,653.345,664.732,663.808,669.991,676.998,675.908,679.163,676.998,674.773,674.773,677.432,671.044,674.708,725.573,605.313,669.218,689.946,685.729,710.736,723.613,696.404,697.995,698.001
"Mar 1994",685.611,697.845,679.895,699.309,694.959,700.626,703.186,700.215,653.323,664.76,663.828,669.974,676.974,675.892,679.142,676.974,674.731,674.731,677.387,671.011,674.687,725.553,605.311,669.2,689.974,685.729,710.739,723.613,696.394,697.984,697.993
"Apr 1994",685.625,697.821,679.85,699.269,694.911,700.589,703.173,700.198,653.298,664.788,663.856,669.955,676.947,675.873,679.119,676.947,674.686,674.686,677.339,670.974,674.664,725.533,605.31,669.182,690.038,685.728,710.742,723.615,696.385,697.972,697.984
"May 1994",685.638,697.798,679.808,699.231,694.865,700.554,703.159,700.181,653.276,664.81,663.874,669.937,676.922,675.856,679.097,676.922,674.643,674.643,677.296,670.94,674.642,725.518,605.316,669.164,690.079,685.728,710.745,723.617,696.379,697.961,697.977
"Jun 1994",685.648,697.775,679.764,699.192,694.818,700.516,703.141,700.161,653.251,664.83,663.893,669.919,676.895,675.838,679.075,676.895,674.599,674.599,677.252,670.905,674.619,725.501,605.308,669.146,690.129,685.727,710.746,723.62,696.372,697.949,697.969
"Jul 1994",685.511,697.752,679.723,699.156,694.774,700.469,703.009,700.062,653.229,664.645,663.338,669.902,676.871,675.821,679.054,676.871,674.558,674.558,677.209,670.872,674.597,725.477,605.314,669.129,689.437,685.718,710.735,723.621,696.35,697.925,697.953
"Aug 1994",685.384,697.73,679.678,699.118,694.728,700.408,702.829,699.937,653.208,664.452,663.041,669.883,676.845,675.804,679.032,676.845,674.514,674.514,677.156,670.838,674.574,725.438,605.316,669.113,689.303,685.707,710.718,723.62,696.307,697.891,697.927
"Sep 1994",685.291,697.707,679.631,699.079,694.679,700.34,702.642,699.813,653.186,664.289,662.848,669.864,676.818,675.785,679.008,676.818,674.468,674.468,677.093,670.803,674.551,725.385,605.321,669.097,689.272,685.697,710.7,723.615,696.247,697.852,697.893
"Oct 1994",685.223,697.685,679.581,699.041,694.629,700.271,702.465,699.694,653.165,664.15,662.689,669.844,676.79,675.766,678.984,676.79,674.42,674.42,677.023,670.768,674.528,725.322,605.314,669.081,689.259,685.685,710.684,723.607,696.177,697.812,697.854
"Nov 1994",685.316,697.662,679.526,699.002,694.576,700.212,702.41,699.663,653.142,664.235,663.189,669.821,676.758,675.745,678.946,676.758,674.354,674.354,676.93,670.719,674.504,725.254,605.304,669.065,689.552,685.68,710.68,723.596,696.112,697.78,697.816
"Dec 1994",685.408,697.64,679.47,698.965,694.524,700.167,702.407,699.662,653.12,664.348,663.427,669.799,676.725,675.725,678.912,676.725,674.29,674.29,676.843,670.675,674.481,725.195,605.298,669.049,689.736,685.679,710.685,723.585,696.064,697.759,697.785
"Jan 1995",685.476,697.617,679.41,698.927,694.469,700.13,702.424,699.666,653.097,664.449,663.564,669.775,676.69,675.704,678.878,676.69,674.225,674.225,676.756,670.631,674.456,725.145,605.289,669.033,689.878,685.68,710.693,723.576,696.028,697.744,697.758
"Feb 1995",685.521,697.594,679.35,698.888,694.415,700.096,702.445,699.668,653.073,664.528,663.648,669.751,676.654,675.681,678.844,676.654,674.16,674.16,676.674,670.588,674.431,725.105,605.283,669.016,689.989,685.68,710.7,723.568,696.004,697.733,697.737
"Mar 1995",685.548,697.573,679.297,698.854,694.366,700.067,702.461,699.665,653.053,664.582,663.695,669.73,676.621,675.661,678.813,676.621,674.102,674.102,676.605,670.55,674.408,725.076,605.283,669.001,690.047,685.68,710.707,723.563,695.989,697.724,697.722
"Apr 1995",685.571,697.55,679.239,698.815,694.314,700.034,702.474,699.658,653.03,664.632,663.741,669.707,676.585,675.637,678.78,676.585,674.039,674.039,676.534,670.509,674.384,725.051,605.279,668.985,690.139,685.679,710.712,723.559,695.979,697.715,697.709
"May 1995",685.592,697.529,679.185,698.779,694.265,700.005,702.486,699.652,653.011,664.67,663.773,669.685,676.551,675.615,678.749,676.551,673.98,673.98,676.471,670.472,674.362,725.035,605.304,668.972,690.214,685.682,710.72,723.559,695.976,697.708,697.701
"Jun 1995",685.619,697.509,679.132,698.743,694.216,699.981,702.5,699.648,652.997,664.704,663.803,669.664,676.517,675.593,678.719,676.517,673.922,673.922,676.413,670.435,674.34,725.029,605.354,668.962,690.313,685.691,710.732,723.564,695.981,697.706,697.697
"Jul 1995",685.525,697.491,679.083,698.71,694.172,699.951,702.421,699.581,652.986,664.567,663.362,669.644,676.486,675.573,678.692,676.486,673.869,673.869,676.359,670.401,674.319,725.023,605.386,668.956,689.523,685.698,710.734,723.57,695.975,697.697,697.69
"Aug 1995",685.432,697.471,679.034,698.676,694.127,699.907,702.296,699.487,652.971,664.42,663.13,669.624,676.454,675.552,678.664,676.454,673.815,673.815,676.302,670.366,674.298,725.003,605.38,668.948,689.352,685.699,710.727,723.573,695.949,697.675,697.674
"Sep 1995",685.359,697.45,678.984,698.642,694.081,699.851,702.155,699.386,652.952,664.295,662.982,669.604,676.422,675.531,678.636,676.422,673.761,673.761,676.239,670.331,674.276,724.966,605.35,668.938,689.308,685.694,710.715,723.57,695.907,697.644,697.649
"Oct 1995",685.305,697.429,678.934,698.609,694.036,699.793,702.018,699.289,652.934,664.189,662.861,669.583,676.39,675.509,678.608,676.39,673.707,673.707,676.172,670.297,674.255,724.919,605.337,668.927,689.292,685.688,710.702,723.565,695.856,697.611,697.62
"Nov 1995",685.383,697.408,678.879,698.573,693.988,699.744,701.977,699.261,652.917,664.261,663.253,669.561,676.353,675.486,678.568,676.353,673.637,673.637,676.087,670.249,674.232,724.871,605.339,668.917,689.555,685.689,710.702,723.559,695.811,697.586,697.592
"Dec 1995",685.459,697.389,678.825,698.54,693.941,699.708,701.977,699.259,652.901,664.352,663.438,669.538,676.317,675.462,678.531,676.317,673.571,673.571,676.006,670.206,674.21,724.831,605.333,668.909,689.712,685.693,710.71,723.555,695.779,697.571,697.569
"Jan 1996",685.515,697.368,678.769,698.504,693.893,699.676,701.991,699.259,652.884,664.434,663.546,669.515,676.279,675.437,678.495,676.279,673.504,673.504,675.926,670.162,674.187,724.796,605.322,668.899,689.827,685.697,710.718,723.551,695.754,697.559,697.55
"Feb 1996",685.553,697.347,678.713,698.469,693.846,699.646,702.008,699.257,652.866,664.498,663.614,669.491,676.24,675.412,678.459,676.24,673.437,673.437,675.849,670.119,674.163,724.767,605.313,668.889,689.912,685.699,710.725,723.547,695.737,697.55,697.533
"Mar 1996",685.577,697.328,678.661,698.436,693.803,699.619,702.021,699.252,652.849,664.543,663.653,669.469,676.203,675.388,678.425,676.203,673.376,673.376,675.782,670.08,674.141,724.745,605.31,668.88,689.957,685.7,710.731,723.546,695.727,697.541,697.521
"Apr 1996",685.595,697.307,678.606,698.401,693.757,699.588,702.03,699.241,652.829,664.583,663.69,669.445,676.164,675.361,678.39,676.164,673.311,673.311,675.715,670.037,674.116,724.726,605.299,668.869,690.019,685.7,710.735,723.545,695.72,697.532,697.509
"May 1996",685.608,697.286,678.556,698.368,693.715,699.558,702.035,699.229,652.811,664.614,663.716,669.423,676.127,675.336,678.356,676.127,673.25,673.25,675.655,669.997,674.093,724.711,605.302,668.858,690.061,685.699,710.739,723.545,695.715,697.522,697.499
"Jun 1996",685.623,697.265,678.507,698.336,693.675,699.53,702.039,699.218,652.793,664.642,663.741,669.402,676.091,675.312,678.324,676.091,673.191,673.191,675.599,669.958,674.069,724.701,605.328,668.85,690.115,685.701,710.744,723.549,695.714,697.515,697.492
"Jul 1996",685.496,697.246,678.461,698.305,693.637,699.494,701.934,699.13,652.777,664.468,663.201,669.382,676.058,675.289,678.295,676.058,673.137,673.137,675.546,669.921,674.046,724.688,605.339,668.843,689.44,685.7,710.738,723.552,695.7,697.498,697.481
"Aug 1996",685.374,697.225,678.413,698.273,693.597,699.44,701.774,699.01,652.759,664.284,662.913,669.36,676.022,675.265,678.263,676.022,673.079,673.079,675.487,669.881,674.022,724.658,605.323,668.834,689.304,685.691,710.722,723.551,695.664,697.468,697.459
"Sep 1996",685.28,697.204,678.364,698.24,693.556,699.375,701.6,698.886,652.739,664.128,662.726,669.337,675.985,675.239,678.231,675.985,673.021,673.021,675.421,669.841,673.997,724.612,605.305,668.823,689.272,685.679,710.703,723.546,695.61,697.43,697.428
"Oct 1996",685.212,697.184,678.315,698.208,693.515,699.311,701.435,698.769,652.721,663.995,662.573,669.315,675.95,675.214,678.199,675.95,672.964,672.964,675.353,669.801,673.973,724.56,605.31,668.814,689.26,685.668,710.687,723.539,695.548,697.391,697.394
"Nov 1996",685.298,697.164,678.262,698.175,693.471,699.258,701.384,698.737,652.703,664.074,663.054,669.289,675.909,675.187,678.151,675.909,672.885,672.885,675.262,669.742,673.948,724.508,605.308,668.805,689.534,685.666,710.685,723.53,695.492,697.362,697.36
"Dec 1996",685.384,697.144,678.209,698.143,693.428,699.219,701.384,698.735,652.687,664.181,663.284,669.264,675.869,675.16,678.108,675.869,672.811,672.811,675.177,669.688,673.922,724.463,605.302,668.797,689.696,685.668,710.691,723.522,695.45,697.343,697.333
"Jan 1997",685.448,697.124,678.153,698.109,693.383,699.186,701.403,698.738,652.669,664.277,663.417,669.237,675.826,675.132,678.066,675.826,672.737,672.737,675.094,669.635,673.896,724.424,605.293,668.787,689.816,685.669,710.699,723.515,695.418,697.329,697.308
"Feb 1997",685.491,697.104,678.097,698.076,693.339,699.157,701.427,698.739,652.651,664.353,663.498,669.21,675.782,675.103,678.025,675.782,672.663,672.663,675.014,669.583,673.869,724.392,605.286,668.777,689.904,685.669,710.706,723.508,695.397,697.318,697.288
"Mar 1997",685.516,697.085,678.048,698.045,693.299,699.132,701.448,698.737,652.634,664.405,663.541,669.186,675.743,675.077,677.989,675.743,672.598,672.598,674.947,669.537,673.845,724.369,605.287,668.768,689.941,685.67,710.713,723.505,695.384,697.31,697.274
"Apr 1997",685.536,697.065,677.994,698.012,693.257,699.104,701.466,698.731,652.615,664.452,663.586,669.159,675.7,675.047,677.95,675.7,672.528,672.528,674.878,669.487,673.818,724.349,605.281,668.758,690.009,685.669,710.718,723.503,695.376,697.301,697.26
"May 1997",685.554,697.046,677.945,697.981,693.218,699.078,701.482,698.724,652.6,664.489,663.617,669.135,675.66,675.02,677.913,675.66,672.463,672.463,674.816,669.441,673.792,724.337,605.303,668.75,690.058,685.672,710.725,723.503,695.374,697.295,697.25
"Jun 1997",685.573,697.027,677.896,697.95,693.179,699.054,701.497,698.718,652.585,664.521,663.646,669.11,675.62,674.992,677.877,675.62,672.399,672.399,674.758,669.394,673.765,724.33,605.319,668.744,690.118,685.676,710.733,723.507,695.375,697.289,697.243
"Jul 1997",685.45,697.008,677.851,697.921,693.143,699.021,701.404,698.635,652.57,664.356,663.122,669.086,675.582,674.966,677.844,675.582,672.339,672.339,674.703,669.349,673.74,724.319,605.335,668.739,689.445,685.675,710.729,723.511,695.364,697.275,697.233
"Aug 1997",685.338,696.99,677.804,697.891,693.106,698.975,701.261,698.525,652.556,664.179,662.843,669.062,675.543,674.939,677.809,675.543,672.277,672.277,674.643,669.303,673.714,724.297,605.349,668.734,689.309,685.672,710.717,723.512,695.335,697.25,697.215
"Sep 1997",685.254,696.971,677.757,697.86,693.068,698.919,701.104,698.41,652.541,664.029,662.663,669.037,675.504,674.911,677.775,675.504,672.216,672.216,674.58,669.257,673.687,724.262,605.341,668.728,689.277,685.668,710.704,723.51,695.29,697.218,697.189
"Oct 1997",685.191,696.952,677.711,697.831,693.031,698.861,700.951,698.299,652.526,663.9,662.511,669.012,675.466,674.884,677.741,675.466,672.156,672.156,674.514,669.211,673.661,724.22,605.333,668.723,689.264,685.662,710.691,723.505,695.234,697.183,697.159
"Nov 1997",685.276,696.933,677.659,697.799,692.99,698.811,700.906,698.268,652.51,663.978,662.985,668.984,675.423,674.855,677.693,675.423,672.077,672.077,674.429,669.148,673.634,724.175,605.328,668.717,689.543,685.662,710.69,723.498,695.183,697.157,697.13
"Dec 1997",685.361,696.915,677.608,697.769,692.95,698.776,700.911,698.268,652.496,664.084,663.215,668.957,675.381,674.826,677.649,675.381,672.002,672.002,674.348,669.091,673.607,724.138,605.319,668.711,689.713,685.666,710.698,723.492,695.146,697.141,697.105
"Jan 1998",685.425,696.896,677.555,697.737,692.91,698.747,700.935,698.272,652.481,664.181,663.347,668.928,675.336,674.795,677.605,675.336,671.927,671.927,674.268,669.032,673.578,724.104,605.306,668.705,689.84,685.668,710.706,723.487,695.118,697.129,697.083
"Feb 1998",685.468,696.877,677.501,697.706,692.87,698.721,700.965,698.275,652.464,664.257,663.428,668.899,675.291,674.764,677.563,675.291,671.852,671.852,674.192,668.975,673.55,724.077,605.297,668.697,689.936,685.67,710.714,723.482,695.1,697.12,697.066
"Mar 1998",685.493,696.86,677.453,697.678,692.835,698.698,700.989,698.275,652.449,664.309,663.472,668.873,675.25,674.736,677.526,675.25,671.787,671.787,674.127,668.925,673.524,724.058,605.296,668.691,689.98,685.671,710.72,723.48,695.09,697.114,697.053
"Apr 1998",685.513,696.841,677.401,697.646,692.797,698.671,701.012,698.27,652.432,664.356,663.517,668.845,675.205,674.704,677.485,675.205,671.715,671.715,674.059,668.87,673.495,724.041,605.285,668.683,690.055,685.67,710.725,723.478,695.084,697.107,697.041
"May 1998",685.528,696.822,677.351,697.616,692.763,698.645,701.03,698.263,652.416,664.393,663.548,668.818,675.163,674.674,677.446,675.163,671.647,671.647,673.997,668.817,673.467,724.029,605.288,668.675,690.11,685.67,710.73,723.479,695.083,697.1,697.031
"Jun 1998",685.54,696.803,677.301,697.586,692.728,698.619,701.045,698.254,652.4,664.425,663.576,668.79,675.119,674.643,677.407,675.119,671.579,671.579,673.936,668.762,673.438,724.02,605.295,668.668,690.175,685.67,710.734,723.482,695.086,697.094,697.023
"Jul 1998",685.424,696.786,677.254,697.558,692.697,698.588,700.962,698.176,652.388,664.271,663.081,668.765,675.079,674.615,677.371,675.079,671.516,671.516,673.88,668.711,673.411,724.01,605.324,668.663,689.468,685.669,710.73,723.485,695.079,697.082,697.013
"Aug 1998",685.32,696.769,677.207,697.53,692.666,698.546,700.832,698.073,652.375,664.104,662.817,668.739,675.039,674.586,677.336,675.039,671.452,671.452,673.821,668.659,673.382,723.992,605.348,668.66,689.323,685.667,710.721,723.489,695.055,697.063,696.998
"Sep 1998",685.242,696.751,677.16,697.503,692.634,698.496,700.688,697.966,652.362,663.962,662.644,668.713,674.999,674.557,677.3,674.999,671.389,671.389,673.758,668.607,673.354,723.963,605.347,668.657,689.287,685.664,710.709,723.489,695.016,697.039,696.977
"Oct 1998",685.182,696.733,677.114,697.476,692.603,698.441,700.544,697.859,652.347,663.838,662.497,668.688,674.96,674.529,677.265,674.96,671.327,671.327,673.694,668.556,673.327,723.925,605.328,668.653,689.273,685.659,710.696,723.485,694.966,697.012,696.95
"Nov 1998",685.261,696.715,677.063,697.448,692.57,698.393,700.5,697.827,652.332,663.911,662.945,668.66,674.917,674.5,677.217,674.917,671.247,671.247,673.61,668.488,673.298,723.883,605.32,668.647,689.55,685.658,710.695,723.479,694.92,696.988,696.922
"Dec 1998",685.34,696.698,677.015,697.422,692.539,698.361,700.506,697.826,652.32,664.012,663.164,668.633,674.876,674.471,677.174,674.876,671.173,671.173,673.533,668.425,673.27,723.849,605.32,668.643,689.723,685.662,710.702,723.474,694.888,696.974,696.9
"Jan 1999",685.402,696.68,676.963,697.395,692.506,698.335,700.531,697.831,652.307,664.104,663.292,668.605,674.832,674.441,677.131,674.832,671.097,671.097,673.456,668.362,673.241,723.82,605.311,668.639,689.855,685.666,710.712,723.47,694.865,696.963,696.881
"Feb 1999",685.444,696.663,676.911,697.368,692.473,698.311,700.561,697.835,652.293,664.178,663.371,668.577,674.787,674.41,677.09,674.787,671.023,671.023,673.381,668.3,673.212,723.797,605.302,668.634,689.955,685.668,710.72,723.468,694.85,696.955,696.865
"Mar 1999",685.469,696.647,676.865,697.344,692.445,698.29,700.587,697.835,652.28,664.228,663.414,668.551,674.748,674.383,677.053,674.748,670.957,670.957,673.317,668.245,673.185,723.78,605.303,668.629,690.004,685.671,710.727,723.467,694.843,696.949,696.854
"Apr 1999",685.489,696.629,676.813,697.317,692.414,698.266,700.612,697.832,652.265,664.274,663.458,668.523,674.703,674.352,677.013,674.703,670.885,670.885,673.25,668.185,673.156,723.766,605.293,668.623,690.084,685.671,710.732,723.467,694.84,696.943,696.843
"May 1999",685.503,696.612,676.765,697.291,692.385,698.243,700.632,697.826,652.252,664.31,663.488,668.496,674.661,674.322,676.975,674.661,670.817,670.817,673.188,668.127,673.127,723.755,605.297,668.618,690.144,685.672,710.737,723.469,694.842,696.937,696.834
"Jun 1999",685.517,696.595,676.716,697.266,692.357,698.221,700.65,697.82,652.24,664.342,663.517,668.469,674.62,674.292,676.938,674.62,670.749,670.749,673.129,668.069,673.098,723.749,605.309,668.613,690.217,685.673,710.742,723.473,694.848,696.932,696.828
"Jul 1999",685.406,696.579,676.672,697.244,692.333,698.193,700.573,697.747,652.229,664.193,663.035,668.445,674.581,674.265,676.904,674.581,670.687,670.687,673.074,668.015,673.07,723.742,605.336,668.61,689.484,685.673,710.738,723.478,694.843,696.922,696.82
"Aug 1999",685.453,696.562,676.625,697.22,692.308,698.166,700.564,697.646,652.217,664.031,662.776,668.419,674.542,674.237,676.869,674.542,670.622,670.622,673.015,667.959,673.042,723.725,605.344,668.608,689.331,685.671,710.728,723.482,694.838,696.913,696.811
"Sep 1999",685.358,696.545,676.577,697.195,692.281,698.13,700.468,697.539,652.204,663.89,662.603,668.392,674.501,674.207,676.833,674.501,670.557,670.557,672.951,667.902,673.013,723.696,605.331,668.605,689.292,685.665,710.714,723.481,694.821,696.897,696.798
"Oct 1999",685.268,696.529,676.53,697.171,692.255,698.086,700.342,697.434,652.191,663.767,662.455,668.365,674.461,674.178,676.797,674.461,670.493,670.493,672.887,667.846,672.984,723.661,605.328,668.601,689.278,685.659,710.702,723.478,694.791,696.878,696.78
"Nov 1999",685.311,696.511,676.479,697.145,692.226,698.044,700.291,697.398,652.176,663.826,662.86,668.336,674.417,674.147,676.749,674.417,670.412,670.412,672.804,667.773,672.954,723.622,605.309,668.597,689.519,685.658,710.699,723.472,694.76,696.861,696.76
"Dec 1999",685.359,696.494,676.427,697.12,692.196,698.009,700.276,697.388,652.161,663.911,663.056,668.307,674.372,674.116,676.704,674.372,670.334,670.334,672.724,667.705,672.925,723.586,605.295,668.592,689.649,685.657,710.702,723.466,694.734,696.847,696.741
