Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\ObservationWells"
 
Branch,OW100,OW157,OW159,OW167,OW169,OW181,OW188,OW209,OW22,OW233,OW234,OW235,OW236,OW237,OW238,OW239,OW240,OW241,OW242,OW243,OW244,OW249,OW29,OW35,OW36,OW43,OW48,OW51,OW83,OW87,OW97
"May 1991",688.794,694.628,683.416,698.696,694.669,698.914,701.399,697.996,648.918,671.633,669.746,675.281,682.561,681.614,683.268,682.561,682.708,682.708,683.822,676.969,676.722,720.26,611.471,672.673,698.656,691.051,716.425,735.056,694.1,699.002,697.207
"Jun 1991",688.797,694.601,683.391,698.647,694.609,698.853,701.354,697.956,648.883,671.669,669.78,675.278,682.544,681.6,683.253,682.544,682.688,682.688,683.799,676.955,676.702,720.223,611.491,672.676,698.771,691.066,716.428,735.082,694.09,698.988,697.201
"Jul 1991",688.555,694.578,683.357,698.602,694.553,698.784,701.22,697.882,648.852,671.265,668.571,675.27,682.525,681.587,683.237,682.525,682.66,682.66,683.753,676.941,676.683,720.175,611.526,672.684,697.665,691.061,716.42,735.081,694.038,698.957,697.153
"Aug 1991",688.425,694.553,683.311,698.557,694.492,698.705,701.089,697.78,648.819,671.006,668.366,675.257,682.5,681.57,683.215,682.5,682.623,682.623,683.691,676.923,676.661,720.105,611.516,672.693,697.056,691.057,716.415,735.067,693.962,698.899,697.077
"Sep 1991",688.336,694.527,683.256,698.511,694.428,698.624,700.974,697.666,648.785,670.826,668.209,675.243,682.47,681.549,683.189,682.47,682.578,682.578,683.622,676.902,676.635,720.02,611.51,672.698,696.661,691.053,716.411,735.048,693.88,698.826,696.985
"Oct 1991",688.267,694.502,683.2,698.467,694.364,698.546,700.875,697.551,648.752,670.678,668.04,675.229,682.438,681.525,683.162,682.438,682.531,682.531,683.555,676.88,676.609,719.932,611.505,672.701,696.339,691.047,716.408,735.03,693.803,698.752,696.895
"Nov 1991",688.487,694.477,683.15,698.421,694.297,698.481,700.883,697.472,648.718,671.034,669.282,675.221,682.404,681.499,683.132,682.404,682.487,682.487,683.507,676.855,676.581,719.854,611.497,672.7,697.483,691.064,716.42,735.044,693.774,698.7,696.843
"Dec 1991",688.566,694.453,683.111,698.377,694.233,698.427,700.886,697.421,648.685,671.249,669.459,675.216,682.376,681.475,683.109,682.376,682.453,682.453,683.478,676.833,676.555,719.795,611.496,672.699,698.084,691.076,716.426,735.073,693.771,698.671,696.822
"Jan 1992",688.593,694.429,683.078,698.331,694.169,698.373,700.874,697.38,648.652,671.387,669.565,675.212,682.351,681.452,683.088,682.351,682.425,682.425,683.457,676.811,676.529,719.747,611.49,672.697,698.453,691.083,716.43,735.105,693.777,698.651,696.812
"Feb 1992",688.6,694.405,683.048,698.287,694.108,698.319,700.85,697.344,648.62,671.478,669.636,675.209,682.329,681.432,683.07,682.329,682.4,682.4,683.438,676.791,676.504,719.707,611.487,672.696,698.694,691.091,716.431,735.135,693.782,698.636,696.808
"Mar 1992",688.6,694.384,683.023,698.245,694.054,698.269,700.821,697.311,648.59,671.535,669.677,675.206,682.311,681.415,683.055,682.311,682.379,682.379,683.419,676.772,676.481,719.675,611.49,672.696,698.85,691.099,716.433,735.161,693.785,698.624,696.805
"Apr 1992",688.599,694.362,682.995,698.202,693.997,698.214,700.785,697.276,648.558,671.582,669.719,675.202,682.293,681.398,683.04,682.293,682.357,682.357,683.398,676.753,676.457,719.643,611.488,672.7,698.984,691.108,716.434,735.186,693.784,698.612,696.801
"May 1992",688.593,694.341,682.969,698.161,693.944,698.161,700.747,697.241,648.528,671.615,669.743,675.198,682.276,681.384,683.026,682.276,682.335,682.335,683.375,676.734,676.435,719.614,611.489,672.704,699.082,691.119,716.435,735.208,693.78,698.598,696.796
"Jun 1992",688.581,694.319,682.94,698.119,693.891,698.106,700.706,697.202,648.497,671.642,669.766,675.193,682.258,681.369,683.011,682.258,682.313,682.313,683.35,676.716,676.412,719.582,611.481,672.711,699.167,691.13,716.434,735.228,693.772,698.581,696.786
"Jul 1992",688.435,694.3,682.906,698.08,693.84,698.046,700.613,697.146,648.468,671.424,669.099,675.186,682.24,681.355,682.995,682.24,682.286,682.286,683.312,676.698,676.39,719.544,611.493,672.719,698.602,691.13,716.428,735.232,693.74,698.553,696.753
"Aug 1992",688.363,694.28,682.865,698.04,693.787,697.982,700.524,697.076,648.438,671.286,668.992,675.176,682.218,681.339,682.977,682.218,682.254,682.254,683.264,676.678,676.367,719.497,611.507,672.731,698.311,691.133,716.426,735.231,693.694,698.516,696.708
"Sep 1992",688.317,694.262,682.82,698.001,693.733,697.918,700.444,697,648.41,671.191,668.91,675.165,682.193,681.322,682.956,682.193,682.217,682.217,683.213,676.656,676.342,719.444,611.511,672.742,698.135,691.137,716.426,735.229,693.646,698.473,696.657
"Oct 1992",688.276,694.244,682.773,697.964,693.68,697.856,700.373,696.922,648.382,671.112,668.821,675.155,682.167,681.302,682.934,682.167,682.18,682.18,683.162,676.634,676.316,719.386,611.507,672.752,697.995,691.139,716.425,735.227,693.6,698.428,696.604
"Nov 1992",688.378,694.226,682.728,697.925,693.623,697.799,700.357,696.861,648.353,671.299,669.468,675.146,682.137,681.28,682.905,682.137,682.139,682.139,683.117,676.607,676.287,719.331,611.495,672.758,698.571,691.152,716.431,735.24,693.578,698.389,696.565
"Dec 1992",688.407,694.208,682.688,697.888,693.569,697.749,700.341,696.813,648.325,671.408,669.557,675.14,682.11,681.257,682.879,682.11,682.106,682.106,683.084,676.583,676.26,719.284,611.493,672.764,698.871,691.161,716.434,735.259,693.57,698.361,696.54
"Jan 1993",688.411,694.19,682.651,697.849,693.515,697.698,700.315,696.77,648.297,671.476,669.609,675.134,682.082,681.234,682.852,682.082,682.074,682.074,683.055,676.559,676.232,719.244,611.485,672.768,699.059,691.168,716.435,735.281,693.566,698.337,696.522
"Feb 1993",688.403,694.173,682.616,697.812,693.462,697.647,700.283,696.729,648.268,671.52,669.64,675.128,682.056,681.21,682.825,682.056,682.044,682.044,683.026,676.537,676.205,719.208,611.481,672.773,699.183,691.174,716.435,735.3,693.562,698.315,696.507
"Mar 1993",688.391,694.157,682.585,697.778,693.415,697.601,700.25,696.693,648.243,671.544,669.651,675.123,682.032,681.189,682.8,682.032,682.018,682.018,682.999,676.517,676.181,719.178,611.482,672.778,699.258,691.18,716.436,735.317,693.557,698.296,696.494
"Apr 1993",688.38,694.141,682.55,697.741,693.364,697.55,700.212,696.653,648.215,671.565,669.672,675.117,682.005,681.166,682.773,682.005,681.988,681.988,682.968,676.495,676.155,719.147,611.478,672.785,699.332,691.187,716.435,735.334,693.549,698.275,696.479
"May 1993",688.373,694.126,682.517,697.707,693.317,697.502,700.175,696.615,648.19,671.578,669.679,675.112,681.979,681.143,682.746,681.979,681.959,681.959,682.937,676.475,676.13,719.12,611.49,672.793,699.386,691.196,716.437,735.35,693.542,698.258,696.467
"Jun 1993",688.364,694.113,682.482,697.672,693.268,697.453,700.136,696.576,648.165,671.588,669.687,675.105,681.953,681.12,682.718,681.953,681.929,681.929,682.904,676.454,676.105,719.092,611.495,672.804,699.436,691.206,716.439,735.367,693.533,698.24,696.453
"Jul 1993",688.244,694.101,682.443,697.639,693.222,697.401,700.056,696.524,648.142,671.393,669.105,675.097,681.925,681.097,682.689,681.925,681.896,681.896,682.862,676.433,676.081,719.061,611.52,672.816,698.952,691.207,716.436,735.372,693.505,698.215,696.427
"Aug 1993",688.188,694.091,682.399,697.607,693.175,697.346,699.978,696.461,648.12,671.268,669.008,675.087,681.894,681.072,682.658,681.894,681.858,681.858,682.811,676.411,676.056,719.023,611.542,672.831,698.701,691.21,716.437,735.373,693.467,698.184,696.393
"Sep 1993",688.147,694.08,682.352,697.576,693.128,697.29,699.908,696.392,648.097,671.181,668.933,675.076,681.861,681.046,682.625,681.861,681.818,681.818,682.757,676.388,676.03,718.979,611.538,672.843,698.545,691.213,716.437,735.372,693.424,698.146,696.35
"Oct 1993",688.111,694.068,682.303,697.545,693.081,697.236,699.845,696.321,648.075,671.107,668.851,675.065,681.827,681.017,682.589,681.827,681.775,681.775,682.704,676.365,676.003,718.93,611.538,672.853,698.421,691.213,716.437,735.371,693.384,698.104,696.305
"Nov 1993",688.175,694.056,682.253,697.513,693.031,697.185,699.822,696.261,648.051,671.23,669.313,675.056,681.788,680.985,682.549,681.788,681.729,681.729,682.653,676.336,675.974,718.882,611.525,672.861,698.815,691.221,716.441,735.382,693.36,698.066,696.266
"Dec 1993",688.187,694.044,682.209,697.482,692.982,697.139,699.799,696.212,648.027,671.296,669.363,675.048,681.752,680.953,682.512,681.752,681.688,681.688,682.612,676.31,675.945,718.841,611.523,672.866,699.011,691.225,716.443,735.396,693.347,698.036,696.236
"Jan 1994",688.182,694.033,682.165,697.45,692.932,697.092,699.771,696.165,648.004,671.334,669.392,675.04,681.715,680.919,682.474,681.715,681.648,681.648,682.572,676.285,675.917,718.802,611.517,672.871,699.135,691.228,716.444,735.412,693.337,698.008,696.21
"Feb 1994",688.17,694.021,682.123,697.418,692.883,697.045,699.738,696.12,647.98,671.355,669.405,675.032,681.678,680.886,682.437,681.678,681.609,681.609,682.533,676.259,675.888,718.768,611.512,672.875,699.214,691.231,716.444,735.427,693.327,697.981,696.187
"Mar 1994",688.152,694.011,682.085,697.39,692.839,697.003,699.705,696.08,647.959,671.359,669.394,675.025,681.646,680.857,682.404,681.646,681.575,681.575,682.498,676.237,675.862,718.739,611.513,672.878,699.252,691.233,716.444,735.44,693.318,697.958,696.167
"Apr 1994",688.137,694,682.043,697.358,692.792,696.955,699.668,696.036,647.936,671.366,669.407,675.018,681.61,680.824,682.367,681.61,681.537,681.537,682.458,676.212,675.834,718.709,611.508,672.883,699.301,691.236,716.443,735.452,693.306,697.933,696.146
"May 1994",688.123,693.99,682.003,697.329,692.747,696.911,699.631,695.994,647.914,671.366,669.401,675.01,681.576,680.793,682.331,681.576,681.5,681.5,682.419,676.189,675.808,718.681,611.514,672.888,699.332,691.24,716.444,735.464,693.295,697.91,696.126
"Jun 1994",688.103,693.979,681.96,697.298,692.701,696.864,699.593,695.949,647.892,671.364,669.399,675.002,681.54,680.761,682.294,681.54,681.462,681.462,682.378,676.164,675.78,718.652,611.506,672.892,699.363,691.243,716.443,735.475,693.282,697.884,696.106
"Jul 1994",687.864,693.97,681.912,697.269,692.656,696.807,699.473,695.877,647.871,670.985,668.304,674.981,681.503,680.728,682.256,681.503,681.418,681.418,682.32,676.137,675.752,718.615,611.512,672.897,698.393,691.228,716.431,735.461,693.234,697.842,696.069
"Aug 1994",687.735,693.961,681.852,697.24,692.608,696.744,699.356,695.782,647.85,670.733,668.103,674.945,681.459,680.692,682.212,681.459,681.365,681.365,682.247,676.103,675.718,718.566,611.511,672.901,697.852,691.214,716.424,735.438,693.166,697.785,696.017
"Sep 1994",687.652,693.953,681.786,697.21,692.557,696.679,699.254,695.678,647.829,670.553,667.945,674.901,681.411,680.651,682.163,681.411,681.306,681.306,682.168,676.063,675.68,718.514,611.515,672.903,697.496,691.203,716.421,735.414,693.093,697.72,695.961
"Oct 1994",687.586,693.945,681.718,697.18,692.506,696.617,699.168,695.573,647.809,670.402,667.779,674.855,681.36,680.608,682.113,681.36,681.245,681.245,682.089,676.02,675.639,718.462,611.511,672.902,697.208,691.191,716.419,735.393,693.024,697.653,695.906
"Nov 1994",687.757,693.935,681.651,697.15,692.451,696.566,699.172,695.494,647.788,670.673,668.81,674.812,681.306,680.56,682.057,681.306,681.181,681.181,682.022,675.971,675.595,718.413,611.503,672.897,698.083,691.197,716.428,735.398,692.993,697.599,695.86
"Dec 1994",687.81,693.927,681.594,697.12,692.398,696.523,699.177,695.438,647.767,670.829,668.939,674.778,681.255,680.514,682.006,681.255,681.127,681.127,681.972,675.927,675.552,718.372,611.5,672.891,698.528,691.199,716.433,735.415,692.985,697.561,695.826
"Jan 1995",687.822,693.918,681.542,697.09,692.345,696.481,699.172,695.391,647.746,670.924,669.01,674.746,681.206,680.467,681.957,681.206,681.077,681.077,681.928,675.884,675.509,718.336,611.493,672.883,698.796,691.199,716.435,735.435,692.986,697.532,695.798
"Feb 1995",687.818,693.909,681.493,697.06,692.294,696.438,699.156,695.349,647.725,670.98,669.05,674.717,681.159,680.421,681.909,681.159,681.03,681.03,681.888,675.843,675.467,718.305,611.488,672.876,698.966,691.198,716.436,735.453,692.989,697.509,695.776
"Mar 1995",687.806,693.901,681.45,697.033,692.249,696.4,699.136,695.313,647.706,671.006,669.06,674.69,681.119,680.382,681.867,681.119,680.989,680.989,681.851,675.806,675.43,718.279,611.49,672.87,699.063,691.198,716.437,735.468,692.991,697.49,695.759
"Apr 1995",687.794,693.892,681.404,697.003,692.2,696.356,699.11,695.274,647.686,671.027,669.085,674.661,681.074,680.339,681.822,681.074,680.945,680.945,681.81,675.766,675.389,718.253,611.482,672.865,699.157,691.199,716.436,735.483,692.991,697.471,695.742
"May 1995",687.789,693.887,681.359,696.975,692.155,696.316,699.084,695.238,647.668,671.037,669.088,674.633,681.033,680.298,681.779,681.033,680.903,680.903,681.769,675.729,675.351,718.232,611.503,672.864,699.224,691.205,716.439,735.497,692.991,697.456,695.728
"Jun 1995",687.796,693.883,681.314,696.947,692.11,696.277,699.06,695.204,647.653,671.043,669.094,674.605,680.991,680.258,681.736,680.991,680.859,680.859,681.726,675.691,675.312,718.214,611.538,672.868,699.288,691.214,716.444,735.515,692.992,697.449,695.718
"Jul 1995",687.622,693.882,681.264,696.922,692.067,696.232,698.969,695.15,647.639,670.732,668.181,674.57,680.949,680.219,681.693,680.949,680.813,680.813,681.669,675.653,675.274,718.192,611.562,672.876,698.529,691.21,716.441,735.514,692.964,697.431,695.697
"Aug 1995",687.523,693.878,681.204,696.896,692.022,696.178,698.876,695.075,647.623,670.525,668.019,674.527,680.901,680.177,681.645,680.901,680.759,680.759,681.6,675.61,675.233,718.16,611.558,672.883,698.118,691.205,716.438,735.503,692.915,697.395,695.665
"Sep 1995",687.45,693.872,681.139,696.869,691.975,696.121,698.791,694.988,647.605,670.376,667.891,674.48,680.85,680.132,681.594,680.85,680.7,680.7,681.525,675.564,675.189,718.122,611.541,672.885,697.853,691.198,716.434,735.488,692.859,697.344,695.624
"Oct 1995",687.392,693.866,681.073,696.844,691.929,696.065,698.718,694.9,647.588,670.25,667.755,674.432,680.798,680.086,681.542,680.798,680.639,680.639,681.45,675.517,675.144,718.083,611.538,672.885,697.64,691.191,716.431,735.473,692.806,697.29,695.584
"Nov 1995",687.528,693.861,681.006,696.817,691.879,696.019,698.719,694.833,647.571,670.456,668.566,674.386,680.742,680.036,681.484,680.742,680.574,680.574,681.381,675.465,675.096,718.047,611.543,672.884,698.321,691.199,716.439,735.48,692.782,697.248,695.549
"Dec 1995",687.574,693.857,680.946,696.791,691.831,695.98,698.721,694.784,647.555,670.572,668.659,674.348,680.689,679.987,681.431,680.689,680.518,680.518,681.327,675.417,675.05,718.017,611.541,672.884,698.67,691.205,716.444,735.497,692.777,697.22,695.523
"Jan 1996",687.583,693.852,680.889,696.765,691.781,695.941,698.715,694.741,647.538,670.64,668.71,674.311,680.636,679.936,681.378,680.636,680.464,680.464,681.277,675.37,675.003,717.989,611.533,672.881,698.883,691.207,716.446,735.516,692.779,697.197,695.5
"Feb 1996",687.578,693.847,680.836,696.738,691.734,695.902,698.701,694.701,647.521,670.677,668.736,674.276,680.586,679.887,681.326,680.586,680.412,680.412,681.23,675.324,674.958,717.963,611.528,672.879,699.02,691.209,716.447,735.533,692.781,697.177,695.48
"Mar 1996",687.566,693.842,680.786,696.714,691.69,695.864,698.682,694.665,647.506,670.692,668.738,674.244,680.539,679.842,681.28,680.539,680.365,680.365,681.186,675.282,674.916,717.941,611.528,672.877,699.103,691.211,716.447,735.547,692.783,697.16,695.463
"Apr 1996",687.551,693.836,680.734,696.687,691.644,695.823,698.658,694.626,647.488,670.701,668.75,674.21,680.491,679.795,681.23,680.491,680.315,680.315,681.138,675.237,674.871,717.919,611.516,672.875,699.178,691.213,716.446,735.56,692.783,697.141,695.444
"May 1996",687.535,693.831,680.685,696.662,691.601,695.783,698.633,694.589,647.471,670.701,668.745,674.177,680.445,679.751,681.183,680.445,680.268,680.268,681.092,675.195,674.829,717.898,611.519,672.875,699.23,691.217,716.446,735.571,692.781,697.125,695.427
"Jun 1996",687.527,693.826,680.634,696.638,691.558,695.743,698.607,694.552,647.455,670.698,668.745,674.143,680.398,679.707,681.136,680.398,680.22,680.22,681.043,675.153,674.787,717.879,611.536,672.878,699.28,691.223,716.447,735.583,692.778,697.111,695.412
"Jul 1996",687.302,693.822,680.578,696.615,691.518,695.695,698.501,694.49,647.44,670.319,667.636,674.103,680.352,679.664,681.089,680.352,680.168,680.168,680.98,675.11,674.746,717.858,611.544,672.883,698.351,691.212,716.438,735.572,692.741,697.087,695.39
"Aug 1996",687.171,693.817,680.512,696.592,691.474,695.637,698.392,694.405,647.424,670.063,667.432,674.054,680.299,679.617,681.036,680.299,680.107,680.107,680.901,675.062,674.7,717.829,611.529,672.885,697.835,691.2,716.431,735.549,692.681,697.048,695.358
"Sep 1996",687.081,693.811,680.438,696.567,691.427,695.577,698.295,694.312,647.406,669.876,667.271,673.998,680.241,679.566,680.978,680.241,680.039,680.039,680.815,675.009,674.651,717.796,611.517,672.884,697.498,691.188,716.425,735.524,692.615,696.998,695.321
"Oct 1996",687.015,693.807,680.363,696.544,691.38,695.519,698.213,694.221,647.391,669.72,667.102,673.942,680.182,679.514,680.92,680.182,679.971,679.971,680.73,674.956,674.602,717.764,611.524,672.882,697.225,691.177,716.422,735.501,692.551,696.947,695.284
"Nov 1996",687.186,693.802,680.287,696.519,691.33,695.473,698.221,694.156,647.375,669.972,668.12,673.889,680.119,679.458,680.855,680.119,679.897,679.897,680.65,674.896,674.548,717.735,611.52,672.878,698.066,691.185,716.432,735.506,692.522,696.907,695.251
"Dec 1996",687.24,693.799,680.219,696.494,691.282,695.435,698.233,694.109,647.36,670.117,668.239,673.845,680.059,679.402,680.795,680.059,679.832,679.832,680.587,674.841,674.496,717.708,611.517,672.872,698.494,691.19,716.437,735.522,692.517,696.88,695.224
"Jan 1997",687.252,693.794,680.154,696.469,691.232,695.397,698.235,694.069,647.345,670.203,668.303,673.803,680,679.345,680.736,680,679.77,679.77,680.531,674.788,674.444,717.683,611.509,672.865,698.755,691.19,716.439,735.54,692.521,696.86,695.199
"Feb 1997",687.247,693.79,680.094,696.444,691.184,695.359,698.228,694.031,647.329,670.251,668.337,673.764,679.943,679.29,680.678,679.943,679.712,679.712,680.479,674.736,674.394,717.66,611.504,672.859,698.92,691.191,716.44,735.556,692.527,696.844,695.178
"Mar 1997",687.236,693.786,680.042,696.422,691.142,695.324,698.214,693.998,647.315,670.271,668.338,673.73,679.893,679.241,680.628,679.893,679.662,679.662,680.433,674.691,674.349,717.64,611.506,672.854,699.014,691.192,716.441,735.57,692.533,696.832,695.16
"Apr 1997",687.223,693.781,679.985,696.397,691.098,695.285,698.196,693.961,647.299,670.286,668.36,673.692,679.839,679.188,680.573,679.839,679.607,679.607,680.382,674.642,674.301,717.62,611.496,672.849,699.107,691.194,716.44,735.582,692.537,696.818,695.141
"May 1997",687.216,693.778,679.931,696.374,691.056,695.249,698.177,693.926,647.285,670.29,668.358,673.657,679.788,679.139,680.522,679.788,679.555,679.555,680.332,674.595,674.255,717.602,611.514,672.848,699.173,691.199,716.442,735.594,692.54,696.808,695.126
"Jun 1997",687.212,693.775,679.876,696.351,691.015,695.212,698.157,693.892,647.271,670.29,668.36,673.62,679.737,679.089,680.47,679.737,679.503,679.503,680.281,674.549,674.209,717.586,611.523,672.85,699.233,691.207,716.445,735.608,692.543,696.798,695.112
"Jul 1997",686.99,693.773,679.817,696.329,690.976,695.166,698.056,693.834,647.258,669.917,667.258,673.577,679.685,679.041,680.418,679.685,679.447,679.447,680.216,674.502,674.164,717.568,611.536,672.854,698.338,691.197,716.436,735.598,692.511,696.778,695.093
"Aug 1997",686.874,693.771,679.749,696.307,690.935,695.113,697.954,693.758,647.245,669.664,667.058,673.525,679.629,678.989,680.361,679.629,679.383,679.383,680.135,674.45,674.116,717.547,611.545,672.858,697.847,691.189,716.432,735.578,692.459,696.747,695.069
"Sep 1997",686.799,693.768,679.674,696.285,690.893,695.058,697.864,693.676,647.232,669.479,666.901,673.469,679.568,678.935,680.301,679.568,679.314,679.314,680.048,674.395,674.065,717.524,611.541,672.861,697.53,691.182,716.429,735.557,692.399,696.709,695.041
"Oct 1997",686.739,693.765,679.597,696.264,690.85,695.004,697.786,693.595,647.218,669.324,666.733,673.411,679.507,678.88,680.239,679.507,679.242,679.242,679.961,674.34,674.013,717.5,611.539,672.861,697.273,691.173,716.427,735.538,692.34,696.667,695.011
"Nov 1997",686.908,693.762,679.518,696.241,690.805,694.96,697.797,693.537,647.205,669.57,667.75,673.356,679.44,678.819,680.172,679.44,679.166,679.166,679.877,674.277,673.957,717.476,611.537,672.858,698.098,691.182,716.436,735.543,692.313,696.632,694.982
"Dec 1997",686.966,693.76,679.446,696.218,690.76,694.924,697.813,693.496,647.192,669.714,667.868,673.309,679.377,678.76,680.108,679.377,679.098,679.098,679.81,674.22,673.904,717.456,611.533,672.854,698.521,691.188,716.442,735.56,692.31,696.607,694.959
"Jan 1998",686.979,693.757,679.378,696.195,690.715,694.889,697.82,693.459,647.178,669.798,667.929,673.265,679.314,678.7,680.045,679.314,679.032,679.032,679.75,674.164,673.849,717.436,611.525,672.849,698.779,691.19,716.444,735.579,692.317,696.586,694.938
"Feb 1998",686.977,693.754,679.315,696.172,690.672,694.853,697.817,693.424,647.164,669.845,667.962,673.223,679.253,678.641,679.985,679.253,678.97,678.97,679.694,674.109,673.796,717.416,611.518,672.844,698.944,691.191,716.445,735.596,692.326,696.568,694.918
"Mar 1998",686.967,693.751,679.26,696.151,690.633,694.821,697.807,693.393,647.152,669.864,667.963,673.187,679.2,678.589,679.931,679.2,678.917,678.917,679.646,674.061,673.75,717.4,611.52,672.841,699.038,691.193,716.445,735.609,692.334,696.555,694.902
"Apr 1998",686.955,693.747,679.2,696.129,690.592,694.784,697.793,693.357,647.138,669.878,667.983,673.147,679.143,678.533,679.873,679.143,678.859,678.859,679.592,674.01,673.699,717.382,611.507,672.837,699.131,691.195,716.444,735.621,692.341,696.54,694.884
"May 1998",686.941,693.744,679.144,696.107,690.554,694.748,697.775,693.322,647.125,669.88,667.98,673.109,679.089,678.48,679.818,679.089,678.804,678.804,679.539,673.96,673.651,717.365,611.51,672.836,699.195,691.199,716.444,735.632,692.347,696.527,694.868
"Jun 1998",686.93,693.741,679.086,696.085,690.515,694.711,697.756,693.286,647.111,669.878,667.98,673.069,679.033,678.426,679.762,679.033,678.748,678.748,679.485,673.91,673.602,717.348,611.512,672.836,699.253,691.205,716.444,735.642,692.351,696.514,694.853
"Jul 1998",686.727,693.74,679.026,696.065,690.479,694.668,697.661,693.231,647.1,669.52,666.914,673.024,678.979,678.374,679.707,678.979,678.69,678.69,679.419,673.86,673.554,717.332,611.534,672.84,698.41,691.196,716.436,735.632,692.324,696.494,694.836
"Aug 1998",686.631,693.739,678.956,696.045,690.442,694.618,697.564,693.162,647.089,669.275,666.721,672.972,678.921,678.32,679.648,678.921,678.625,678.625,679.339,673.807,673.504,717.316,611.549,672.846,697.951,691.19,716.433,735.614,692.277,696.466,694.816
"Sep 1998",686.569,693.738,678.882,696.026,690.403,694.566,697.479,693.088,647.077,669.095,666.569,672.915,678.859,678.264,679.586,678.859,678.555,678.555,679.253,673.751,673.452,717.298,611.548,672.85,697.656,691.185,716.431,735.595,692.223,696.431,694.793
"Oct 1998",686.516,693.735,678.805,696.006,690.365,694.515,697.405,693.014,647.065,668.943,666.406,672.857,678.796,678.207,679.524,678.796,678.483,678.483,679.166,673.694,673.4,717.278,611.537,672.85,697.417,691.177,716.429,735.577,692.169,696.391,694.766
"Nov 1998",686.666,693.733,678.727,695.986,690.324,694.473,697.414,692.96,647.052,669.175,667.388,672.802,678.729,678.146,679.455,678.729,678.406,678.406,679.081,673.631,673.343,717.258,611.533,672.847,698.192,691.185,716.437,735.581,692.143,696.356,694.74
"Dec 1998",686.717,693.732,678.656,695.967,690.284,694.439,697.43,692.922,647.041,669.311,667.499,672.755,678.665,678.087,679.392,678.665,678.337,678.337,679.012,673.574,673.29,717.242,611.537,672.845,698.59,691.191,716.443,735.597,692.141,696.331,694.719
"Jan 1999",686.73,693.73,678.587,695.948,690.244,694.407,697.438,692.888,647.03,669.391,667.557,672.71,678.602,678.026,679.328,678.602,678.271,678.271,678.95,673.517,673.236,717.226,611.53,672.842,698.833,691.194,716.446,735.615,692.15,696.31,694.699
"Feb 1999",686.727,693.729,678.523,695.928,690.205,694.374,697.438,692.854,647.018,669.436,667.587,672.668,678.54,677.967,679.266,678.54,678.208,678.208,678.893,673.462,673.183,717.21,611.525,672.839,698.99,691.196,716.447,735.632,692.161,696.293,694.682
"Mar 1999",686.719,693.727,678.468,695.91,690.172,694.344,697.431,692.825,647.008,669.453,667.588,672.631,678.487,677.914,679.212,678.487,678.154,678.154,678.844,673.413,673.136,717.197,611.528,672.836,699.079,691.199,716.448,735.645,692.17,696.28,694.667
"Apr 1999",686.708,693.725,678.41,695.891,690.135,694.31,697.419,692.79,646.996,669.466,667.607,672.59,678.429,677.857,679.153,678.429,678.095,678.095,678.791,673.361,673.085,717.181,611.516,672.835,699.167,691.202,716.447,735.657,692.179,696.266,694.651
"May 1999",686.696,693.723,678.354,695.872,690.101,694.277,697.404,692.756,646.985,669.467,667.603,672.551,678.374,677.803,679.098,678.374,678.04,678.04,678.739,673.311,673.037,717.167,611.52,672.834,699.229,691.207,716.447,735.668,692.187,696.254,694.636
"Jun 1999",686.687,693.722,678.298,695.854,690.068,694.243,697.388,692.722,646.974,669.465,667.604,672.512,678.319,677.749,679.042,678.319,677.985,677.985,678.686,673.261,672.988,717.154,611.527,672.837,699.285,691.213,716.447,735.678,692.193,696.243,694.623
"Jul 1999",686.494,693.722,678.241,695.837,690.037,694.203,697.299,692.67,646.965,669.115,666.547,672.469,678.266,677.698,678.988,678.266,677.928,677.928,678.624,673.212,672.942,717.142,611.547,672.842,698.466,691.204,716.439,735.669,692.17,696.226,694.608
"Aug 1999",686.622,693.722,678.176,695.82,690.004,694.167,697.294,692.604,646.954,668.871,666.357,672.417,678.207,677.644,678.93,678.207,677.865,677.865,678.548,673.159,672.892,717.128,611.55,672.847,698.021,691.198,716.435,735.651,692.162,696.209,694.594
"Sep 1999",686.433,693.72,678.104,695.802,689.97,694.124,697.209,692.533,646.943,668.692,666.206,672.36,678.146,677.588,678.868,678.146,677.796,677.796,678.464,673.102,672.841,717.112,611.541,672.849,697.733,691.191,716.432,735.63,692.13,696.185,694.576
"Oct 1999",686.336,693.719,678.031,695.785,689.937,694.077,697.123,692.463,646.932,668.54,666.045,672.303,678.084,677.531,678.806,678.084,677.726,677.726,678.379,673.045,672.789,717.096,611.543,672.85,697.501,691.184,716.43,735.612,692.086,696.154,694.555
"Nov 1999",686.453,693.717,677.954,695.766,689.9,694.035,697.114,692.41,646.921,668.746,666.966,672.246,678.017,677.47,678.737,678.017,677.65,677.65,678.295,672.982,672.733,717.08,611.528,672.848,698.208,691.19,716.437,735.614,692.062,696.125,694.533
"Dec 1999",686.479,693.714,677.883,695.748,689.864,693.999,697.114,692.37,646.909,668.865,667.062,672.197,677.952,677.41,678.672,677.952,677.58,677.58,678.224,672.923,672.678,717.063,611.52,672.843,698.566,691.193,716.44,735.626,692.054,696.099,694.512
